_key,RT,SwitchProbability,TLoc,Ttype,blockReport,condition,counter,ctr,cuestr,error,experiment,initials,maskFlag,message,orientation,prevType,rep,response,setSize,switchFlag,yn
-MfiETl0dxeEbSALtZtL,27549,0.5,3,blobT,practice,3,1,0,,1,blob_and_arrow,A1N8BW04V76ZSY,0,,ArrowLeft,none,1,,10,1,1
-MfiEWBKmwEB3ZKd-cGj,7120,0.5,1,arrowT,practice,3,2,0,,0,blob_and_arrow,A1N8BW04V76ZSY,0,,ArrowRight,blobT,1,,7,1,1
-MfiEXaaqaX8Q_FOyJJp,2769,0.5,6,blobT,practice,3,3,0,,0,blob_and_arrow,A1N8BW04V76ZSY,0,,ArrowRight,arrowT,1,,7,1,1
-MfiEYosuNpOrMhw0VHl,2001,0.5,0,blobT,practice,3,4,0,,0,blob_and_arrow,A1N8BW04V76ZSY,0,,ArrowRight,blobT,2,,4,0,1
-MfiE_QGTGQNK0KgUYjX,3541,0.5,2,arrowT,practice,3,5,0,,1,blob_and_arrow,A1N8BW04V76ZSY,0,,ArrowLeft,blobT,1,,7,1,1
-MfiEb-jBZq8QkjjdOHI,3481,0.5,5,blobT,practice,3,6,0,,1,blob_and_arrow,A1N8BW04V76ZSY,0,,ArrowLeft,arrowT,1,,7,1,1
-MfiEcjSoRr1CC154uep,4072,0.5,0,arrowT,practice,3,7,0,,0,blob_and_arrow,A1N8BW04V76ZSY,0,,ArrowRight,blobT,1,,7,1,1
-MfiEfheLQWn0yxJrVaA,9155,0.5,0,blobT,practice,3,8,0,,0,blob_and_arrow,A1N8BW04V76ZSY,0,,ArrowLeft,arrowT,1,,4,1,1
-MfiEhaDsZvURkB1uIsY,4710,0.5,3,blobT,practice,3,9,0,,0,blob_and_arrow,A1N8BW04V76ZSY,0,,ArrowLeft,blobT,2,,4,0,1
-MfiEixG7IcvlxUfT85h,2559,0.5,0,arrowT,practice,3,10,0,,0,blob_and_arrow,A1N8BW04V76ZSY,0,,ArrowLeft,blobT,1,,4,1,1
-MfiEkbIUFFbFsSbTFYg,3775,0.5,0,blobT,experiment,3,11,0,,0,blob_and_arrow,A1N8BW04V76ZSY,0,,ArrowLeft,arrowT,1,,7,1,1
-MfiEm2KJRj9XavSC0C_,2875,0.5,6,arrowT,experiment,3,12,0,,0,blob_and_arrow,A1N8BW04V76ZSY,0,,ArrowRight,blobT,1,,10,1,1
