_key,RT,SwitchProbability,TLoc,Ttype,blockReport,condition,counter,ctr,cuestr,error,experiment,initials,maskFlag,message,orientation,prevType,rep,response,setSize,switchFlag,yn
-MfiWP4ETugye52m25Gn,3988,0.5,2,blobT,practice,3,1,0,,1,blob_and_arrow,,0,,ArrowLeft,none,1,,10,1,1
-MfiWReSSeN6qlv8kVJN,1768,0.5,0,blobT,practice,3,2,0,,1,blob_and_arrow,,0,,ArrowLeft,blobT,2,,4,0,1
-MfiWSkw4RyBmG4K7ZEj,1507,0.5,0,blobT,practice,3,3,0,,0,blob_and_arrow,,0,,ArrowLeft,blobT,3,,4,0,1
-MfiWTr3C-xMN22U2xaN,1480,0.5,2,blobT,practice,3,4,0,,0,blob_and_arrow,,0,,ArrowLeft,blobT,4,,7,0,1
-MfiWUxxLEVr4FQL4gFU,1529,0.5,0,blobT,practice,3,5,0,,0,blob_and_arrow,,0,,ArrowRight,blobT,5,,10,0,1
-MfiWWKw4Qs68OLIzC_5,2625,0.5,3,arrowT,practice,3,6,0,,0,blob_and_arrow,,0,,ArrowLeft,blobT,1,,4,1,1
-MfiWY4nvko_fOpXwD3p,4153,0.5,4,arrowT,practice,3,7,0,,0,blob_and_arrow,,0,,ArrowLeft,arrowT,2,,10,0,1
-MfiWZHfDW35OaVlMCm5,1913,0.5,0,blobT,practice,3,8,0,,0,blob_and_arrow,,0,,ArrowRight,arrowT,1,,4,1,1
-MfiW_L5VfXLpmYyGmsA,1309,0.5,2,arrowT,practice,3,9,0,,0,blob_and_arrow,,0,,ArrowRight,blobT,1,,4,1,1
-MfiWaO29TBhOMMplRmS,1278,0.5,2,blobT,practice,3,10,0,,0,blob_and_arrow,,0,,ArrowLeft,arrowT,1,,7,1,1
-MfiWbX30qAPVqYZQA7v,1666,0.5,3,arrowT,experiment,3,11,0,,0,blob_and_arrow,,0,,ArrowLeft,blobT,1,,4,1,1
-MfiWcaQBadUqJD4yZuV,1368,0.5,3,arrowT,experiment,3,12,0,,0,blob_and_arrow,,0,,ArrowLeft,arrowT,2,,10,0,1
-MfiWd_xknMFhFN61DAg,1059,0.5,1,arrowT,experiment,3,13,0,,0,blob_and_arrow,,0,,ArrowRight,arrowT,3,,4,0,1
-MfiWe_RZ9onMmy6oDEQ,1054,0.5,5,blobT,experiment,3,14,0,,0,blob_and_arrow,,0,,ArrowLeft,arrowT,1,,7,1,1
-MfiWfZwzwqllXBv76hQ,1059,0.5,4,arrowT,experiment,3,15,0,,0,blob_and_arrow,,0,,ArrowLeft,blobT,1,,7,1,1
-MfiWg_-gsMIOwFhdhFk,1095,0.5,6,arrowT,experiment,3,16,0,,1,blob_and_arrow,,0,,ArrowRight,arrowT,2,,7,0,1
-MfiWhbouAfvPV2_AELm,1269,0.5,4,arrowT,experiment,3,17,0,,0,blob_and_arrow,,0,,ArrowRight,arrowT,3,,7,0,1
-MfiWigoMqtkYY10z3FA,1411,0.5,2,blobT,experiment,3,18,0,,1,blob_and_arrow,,0,,ArrowLeft,arrowT,1,,4,1,1
-MfiWk7geADWVXh_FHiM,2873,0.5,5,arrowT,experiment,3,19,0,,1,blob_and_arrow,,0,,ArrowLeft,blobT,1,,7,1,1
-MfiWlJxUgjEA67JlCt9,1875,0.5,3,blobT,experiment,3,20,0,,0,blob_and_arrow,,0,,ArrowRight,arrowT,1,,4,1,1
-MfiWmfJlK9iahg3nGSH,2521,0.5,9,arrowT,experiment,3,21,0,,1,blob_and_arrow,,0,,ArrowLeft,blobT,1,,10,1,1
-MfiWnp3QCAYRr9kV-Vn,1712,0.5,0,arrowT,experiment,3,22,0,,0,blob_and_arrow,,0,,ArrowRight,arrowT,2,,4,0,1
-MfiWoxgXTL9Lu6WvUBk,1642,0.5,5,arrowT,experiment,3,23,0,,1,blob_and_arrow,,0,,ArrowRight,arrowT,3,,7,0,1
-MfiWq4RVuVyJwctfxju,1584,0.5,2,blobT,experiment,3,24,0,,0,blob_and_arrow,,0,,ArrowRight,arrowT,1,,4,1,1
-MfiWr6D9e2hMuwIggss,1203,0.5,8,arrowT,experiment,3,25,0,,0,blob_and_arrow,,0,,ArrowRight,blobT,1,,10,1,1
-MfiWsOZU7zWxwm4hRDB,2263,0.5,3,arrowT,experiment,3,26,0,,1,blob_and_arrow,,0,,ArrowRight,arrowT,2,,4,0,1
-MfiWtYZBxNIct9mNsVC,1730,0.5,5,arrowT,experiment,3,27,0,,1,blob_and_arrow,,0,,ArrowLeft,arrowT,3,,7,0,1
-MfiWusfMBysM7khEQZV,2442,0.5,2,arrowT,experiment,3,28,0,,0,blob_and_arrow,,0,,ArrowRight,arrowT,4,,10,0,1
-MfiWwORC9elLgsVYYwn,3187,0.5,3,blobT,experiment,3,29,0,,1,blob_and_arrow,,0,,ArrowLeft,arrowT,1,,10,1,1
-MfiWxURA3NmFBaD03Gz,1475,0.5,1,blobT,experiment,3,30,0,,0,blob_and_arrow,,0,,ArrowRight,blobT,2,,4,0,1
-MfiWyhZLtsyoWxnNQbw,1994,0.5,4,arrowT,experiment,3,31,0,,0,blob_and_arrow,,0,,ArrowRight,blobT,1,,7,1,1
-MfiWzo4zWm-Kj_G9vFm,1508,0.5,4,arrowT,experiment,3,32,0,,0,blob_and_arrow,,0,,ArrowRight,arrowT,2,,7,0,1
-MfiX-uBI4t_zfqXAsNB,1480,0.5,5,blobT,experiment,3,33,0,,0,blob_and_arrow,,0,,ArrowLeft,arrowT,1,,7,1,1
-MfiX0xZ64yvRjvHRTP1,1306,0.5,3,blobT,experiment,3,34,0,,0,blob_and_arrow,,0,,ArrowLeft,blobT,2,,7,0,1
-MfiX21JNG7Vbiklp0tw,1395,0.5,1,blobT,experiment,3,35,0,,1,blob_and_arrow,,0,,ArrowRight,blobT,3,,4,0,1
-MfiX39fUA0cQLG1lZdx,1625,0.5,0,blobT,experiment,3,36,0,,0,blob_and_arrow,,0,,ArrowRight,blobT,4,,4,0,1
