_key,RT,SwitchProbability,TLoc,Ttype,blockReport,condition,counter,ctr,cuestr,error,experiment,initials,maskFlag,message,orientation,prevType,rep,response,setSize,switchFlag,yn
-MfhymFt77NQH_USzhoR,3978,0.5,5,blobT,practice,3,1,0,,0,blob_and_arrow,A2KW87ZD2ELYNG,0,,ArrowLeft,none,1,,7,1,1
-MfhyoBgtVVlf80HB8sN,1862,0.5,2,arrowT,practice,3,2,0,,0,blob_and_arrow,A2KW87ZD2ELYNG,0,,ArrowRight,blobT,1,,10,1,1
-MfhypNxP5Cckj1TYqpl,1881,0.5,2,arrowT,practice,3,3,0,,0,blob_and_arrow,A2KW87ZD2ELYNG,0,,ArrowRight,arrowT,2,,4,0,1
-MfhyqQul-G_VWo7vsrJ,1284,0.5,3,arrowT,practice,3,4,0,,0,blob_and_arrow,A2KW87ZD2ELYNG,0,,ArrowLeft,arrowT,3,,4,0,1
-Mfhyroq_VtJ9LBNWBJy,2690,0.5,0,arrowT,practice,3,5,0,,0,blob_and_arrow,A2KW87ZD2ELYNG,0,,ArrowRight,arrowT,4,,4,0,1
-MfhytDYx3E4rKIucLBo,2740,0.5,0,arrowT,practice,3,6,0,,1,blob_and_arrow,A2KW87ZD2ELYNG,0,,ArrowLeft,arrowT,5,,7,0,1
-Mfhyue-I2vcl0BHl8pW,2850,0.5,3,arrowT,practice,3,7,0,,1,blob_and_arrow,A2KW87ZD2ELYNG,0,,ArrowRight,arrowT,6,,4,0,1
-MfhywFVqgbEz0XvofEH,3556,0.5,1,blobT,practice,3,8,0,,0,blob_and_arrow,A2KW87ZD2ELYNG,0,,ArrowLeft,arrowT,1,,7,1,1
-MfhyxkbEI8m44OC1wMG,3109,0.5,1,blobT,practice,3,9,0,,0,blob_and_arrow,A2KW87ZD2ELYNG,0,,ArrowRight,blobT,2,,10,0,1
-MfhyzKlkDVH6pSE4lMa,3470,0.5,6,arrowT,practice,3,10,0,,1,blob_and_arrow,A2KW87ZD2ELYNG,0,,ArrowLeft,blobT,1,,10,1,1
-Mfhz-qRdTQqeyDv4arB,3186,0.5,6,arrowT,experiment,3,11,0,,0,blob_and_arrow,A2KW87ZD2ELYNG,0,,ArrowRight,arrowT,2,,7,0,1
-Mfhz1cKMzoJ-WVdLRAY,4287,0.5,7,arrowT,experiment,3,12,0,,0,blob_and_arrow,A2KW87ZD2ELYNG,0,,ArrowLeft,arrowT,3,,10,0,1
-Mfhz36fS5Y8FCFarwrW,3098,0.5,4,blobT,experiment,3,13,0,,0,blob_and_arrow,A2KW87ZD2ELYNG,0,,ArrowRight,arrowT,1,,7,1,1
-Mfhz4soC6VyeR8d2UM_,4239,0.5,0,blobT,experiment,3,14,0,,0,blob_and_arrow,A2KW87ZD2ELYNG,0,,ArrowRight,blobT,2,,7,0,1
-Mfhz66VIymznASfKozl,2034,0.5,4,blobT,experiment,3,15,0,,0,blob_and_arrow,A2KW87ZD2ELYNG,0,,ArrowLeft,blobT,3,,10,0,1
-Mfhz77Ekgna_VEoPsrO,1141,0.5,5,blobT,experiment,3,16,0,,0,blob_and_arrow,A2KW87ZD2ELYNG,0,,ArrowRight,blobT,4,,10,0,1
-Mfhz8V_DEls79PuYgkj,2652,0.5,3,blobT,experiment,3,17,0,,1,blob_and_arrow,A2KW87ZD2ELYNG,0,,ArrowRight,blobT,5,,7,0,1
-Mfhz9xW9E2AMZWSBNID,2946,0.5,3,blobT,experiment,3,18,0,,1,blob_and_arrow,A2KW87ZD2ELYNG,0,,ArrowLeft,blobT,6,,4,0,1
-MfhzBis7mtWdvdYgAYm,4254,0.5,8,blobT,experiment,3,19,0,,1,blob_and_arrow,A2KW87ZD2ELYNG,0,,ArrowLeft,blobT,7,,10,0,1
-MfhzD3JPnC5oq31oTam,2466,0.5,0,blobT,experiment,3,20,0,,0,blob_and_arrow,A2KW87ZD2ELYNG,0,,ArrowLeft,blobT,8,,7,0,1
-MfhzEQ4z327CqsHO15w,2550,0.5,1,arrowT,experiment,3,21,0,,0,blob_and_arrow,A2KW87ZD2ELYNG,0,,ArrowLeft,blobT,1,,7,1,1
-MfhzFRb0j-ee26Jo0tM,1192,0.5,1,blobT,experiment,3,22,0,,0,blob_and_arrow,A2KW87ZD2ELYNG,0,,ArrowLeft,arrowT,1,,4,1,1
-MfhzHLYe2Nszv0tusmg,4801,0.5,5,arrowT,experiment,3,23,0,,0,blob_and_arrow,A2KW87ZD2ELYNG,0,,ArrowRight,blobT,1,,10,1,1
-MfhzIWdVucLeQl6y_Ed,1803,0.5,2,arrowT,experiment,3,24,0,,0,blob_and_arrow,A2KW87ZD2ELYNG,0,,ArrowRight,arrowT,2,,4,0,1
-MfhzJZI96d1MZZR2Njd,1263,0.5,1,arrowT,experiment,3,25,0,,1,blob_and_arrow,A2KW87ZD2ELYNG,0,,ArrowRight,arrowT,3,,4,0,1
-MfhzLQ5AHLHj7JWTDS5,4601,0.5,6,blobT,experiment,3,26,0,,1,blob_and_arrow,A2KW87ZD2ELYNG,0,,ArrowLeft,arrowT,1,,7,1,1
-MfhzMeG84gColvhFjcn,2065,0.5,9,blobT,experiment,3,27,0,,0,blob_and_arrow,A2KW87ZD2ELYNG,0,,ArrowLeft,blobT,2,,10,0,1
-MfhzNkBEuBDDetNzLiP,1474,0.5,3,arrowT,experiment,3,28,0,,1,blob_and_arrow,A2KW87ZD2ELYNG,0,,ArrowLeft,blobT,1,,4,1,1
-MfhzP2mr8IFSlOP1qpN,2348,0.5,5,arrowT,experiment,3,29,0,,0,blob_and_arrow,A2KW87ZD2ELYNG,0,,ArrowLeft,arrowT,2,,10,0,1
-MfhzQ8V5z84L33bylnX,1460,0.5,2,arrowT,experiment,3,30,0,,0,blob_and_arrow,A2KW87ZD2ELYNG,0,,ArrowLeft,arrowT,3,,7,0,1
