_key,RT,SwitchProbability,TLoc,Ttype,blockReport,condition,counter,ctr,cuestr,error,experiment,initials,maskFlag,message,orientation,prevType,rep,response,setSize,switchFlag,yn
-MfhvvTvcTRhVP-HqUL3,10003,0.5,6,blobT,practice,3,1,0,,1,blob_and_arrow,A2HQPA08B2DM7X,0,,ArrowLeft,none,1,,7,1,1
-Mfhvz0P9Cu6Sn9pMRPI,12913,0.5,5,arrowT,practice,3,2,0,,1,blob_and_arrow,A2HQPA08B2DM7X,0,,ArrowLeft,blobT,1,,10,1,1
-Mfhw-R9pMf8dkAVWHol,3795,0.5,1,blobT,practice,3,3,0,,1,blob_and_arrow,A2HQPA08B2DM7X,0,,ArrowRight,arrowT,1,,10,1,1
-Mfhw1ga1YoUvom3gFVb,6225,0.5,7,arrowT,practice,3,4,0,,1,blob_and_arrow,A2HQPA08B2DM7X,0,,ArrowRight,blobT,1,,10,1,1
-Mfhw50pi_6pDCpcYvvJ,10625,0.5,9,blobT,practice,3,5,0,,0,blob_and_arrow,A2HQPA08B2DM7X,0,,ArrowRight,arrowT,1,,10,1,1
-Mfhw6bRxJ9wwe6mRFpc,3483,0.5,0,arrowT,practice,3,6,0,,1,blob_and_arrow,A2HQPA08B2DM7X,0,,ArrowRight,blobT,1,,7,1,1
-MfhwC2LNeidtMGm0vcV,19248,0.5,7,blobT,practice,3,7,0,,0,blob_and_arrow,A2HQPA08B2DM7X,0,,ArrowRight,arrowT,1,,10,1,1
-MfhwDtlVpP0lcHwGP1s,4551,0.5,3,blobT,practice,3,8,0,,0,blob_and_arrow,A2HQPA08B2DM7X,0,,ArrowRight,blobT,2,,7,0,1
-MfhwFb17UyAFap-CFwn,3979,0.5,6,arrowT,practice,3,9,0,,0,blob_and_arrow,A2HQPA08B2DM7X,0,,ArrowRight,blobT,1,,7,1,1
-MfhwGwDVvykETOApQaA,2435,0.5,6,arrowT,practice,3,10,0,,1,blob_and_arrow,A2HQPA08B2DM7X,0,,ArrowLeft,arrowT,2,,7,0,1
-MfhwMQz8q2ZqpebTSQm,19499,0.5,1,blobT,experiment,3,11,0,,0,blob_and_arrow,A2HQPA08B2DM7X,0,,ArrowLeft,arrowT,1,,7,1,1
-MfhwUrX0UxOPAgnvxnh,31518,0.5,2,blobT,experiment,3,12,0,,1,blob_and_arrow,A2HQPA08B2DM7X,0,,ArrowRight,blobT,2,,7,0,1
-MfhwWQ3zu9gX18bbJwF,3358,0.5,0,blobT,experiment,3,13,0,,0,blob_and_arrow,A2HQPA08B2DM7X,0,,ArrowRight,blobT,3,,10,0,1
-MfhwXi6sVGM6Rk0B0ti,3298,0.5,0,blobT,experiment,3,14,0,,0,blob_and_arrow,A2HQPA08B2DM7X,0,,ArrowRight,blobT,4,,7,0,1
-MfhwZLY2EIOUPv7us0q,3670,0.5,2,blobT,experiment,3,15,0,,1,blob_and_arrow,A2HQPA08B2DM7X,0,,ArrowRight,blobT,5,,7,0,1
-Mfhw_WodfQR4fJyBb9U,1801,0.5,2,blobT,experiment,3,16,0,,1,blob_and_arrow,A2HQPA08B2DM7X,0,,ArrowLeft,blobT,6,,7,0,1
-MfhwakLtloGPcZq_U3k,2009,0.5,1,blobT,experiment,3,17,0,,0,blob_and_arrow,A2HQPA08B2DM7X,0,,ArrowLeft,blobT,7,,4,0,1
-MfhwcOUIlAhvHhqjKno,3711,0.5,5,arrowT,experiment,3,18,0,,1,blob_and_arrow,A2HQPA08B2DM7X,0,,ArrowRight,blobT,1,,7,1,1
-Mfhwe2wLEpiMjQLmv1E,3791,0.5,0,blobT,experiment,3,19,0,,0,blob_and_arrow,A2HQPA08B2DM7X,0,,ArrowLeft,arrowT,1,,7,1,1
-MfhwfHwADCw18er5nnk,2044,0.5,8,blobT,experiment,3,20,0,,1,blob_and_arrow,A2HQPA08B2DM7X,0,,ArrowLeft,blobT,2,,10,0,1
-Mfhwk8HLXKAUoC2NlaH,17847,0.5,0,arrowT,experiment,3,21,0,,1,blob_and_arrow,A2HQPA08B2DM7X,0,,ArrowRight,blobT,1,,4,1,1
-Mfhwlcr-Jrxe5UjA6hG,3092,0.5,4,blobT,experiment,3,22,0,,0,blob_and_arrow,A2HQPA08B2DM7X,0,,ArrowLeft,arrowT,1,,10,1,1
-Mfhwnr8E0KRp6KRU9ib,6091,0.5,1,arrowT,experiment,3,23,0,,0,blob_and_arrow,A2HQPA08B2DM7X,0,,ArrowRight,blobT,1,,7,1,1
-Mfhwp4K0ge1GC9VSZA_,2989,0.5,1,arrowT,experiment,3,24,0,,1,blob_and_arrow,A2HQPA08B2DM7X,0,,ArrowRight,arrowT,2,,7,0,1
-MfhwrPOirnUHJV4GHpi,6518,0.5,4,arrowT,experiment,3,25,0,,1,blob_and_arrow,A2HQPA08B2DM7X,0,,ArrowRight,arrowT,3,,10,0,1
-MfhwtQ1wKWtDUVRMySv,5223,0.5,3,blobT,experiment,3,26,0,,1,blob_and_arrow,A2HQPA08B2DM7X,0,,ArrowRight,arrowT,1,,7,1,1
-MfhwwCFUu1YnH47FE1r,9396,0.5,3,arrowT,experiment,3,27,0,,1,blob_and_arrow,A2HQPA08B2DM7X,0,,ArrowLeft,blobT,1,,4,1,1
-MfhwxgBvCTujOlYgo0A,3056,0.5,0,arrowT,experiment,3,28,0,,1,blob_and_arrow,A2HQPA08B2DM7X,0,,ArrowRight,arrowT,2,,4,0,1
