_key,RT,SwitchProbability,TLoc,Ttype,blockReport,condition,counter,ctr,cuestr,error,experiment,initials,maskFlag,message,orientation,prevType,rep,response,setSize,switchFlag,yn
-MfiKwx_gxFC7VmJkCnB,2970,0.5,1,blobT,practice,3,1,0,,0,blob_and_arrow,A12HWPFXQPITHD,0,,ArrowLeft,none,1,,4,1,1
-MfiKy_ABtk7PipTQkSE,2724,0.5,6,arrowT,practice,3,2,0,,1,blob_and_arrow,A12HWPFXQPITHD,0,,ArrowLeft,blobT,1,,7,1,1
-MfiL-Dq6glqEf--01eE,3746,0.5,3,blobT,practice,3,3,0,,1,blob_and_arrow,A12HWPFXQPITHD,0,,ArrowRight,arrowT,1,,4,1,1
-MfiL0ULPujwa84aVGAb,2124,0.5,2,arrowT,practice,3,4,0,,1,blob_and_arrow,A12HWPFXQPITHD,0,,ArrowRight,blobT,1,,4,1,1
-MfiL2Zb5h0tSpfiilsL,5503,0.5,0,blobT,practice,3,5,0,,1,blob_and_arrow,A12HWPFXQPITHD,0,,ArrowLeft,arrowT,1,,4,1,1
-MfiL4UaqMKyACfrMXkd,4849,0.5,0,arrowT,practice,3,6,0,,1,blob_and_arrow,A12HWPFXQPITHD,0,,ArrowRight,blobT,1,,10,1,1
-MfiL5Y5lDWxD_u8lYoN,1299,0.5,0,arrowT,practice,3,7,0,,0,blob_and_arrow,A12HWPFXQPITHD,0,,ArrowLeft,arrowT,2,,4,0,1
-MfiL7556MgyOhRM49l0,3328,0.5,0,blobT,practice,3,8,0,,1,blob_and_arrow,A12HWPFXQPITHD,0,,ArrowLeft,arrowT,1,,4,1,1
-MfiL8PrTyYO7NgzXuXg,2412,0.5,2,blobT,practice,3,9,0,,0,blob_and_arrow,A12HWPFXQPITHD,0,,ArrowLeft,blobT,2,,4,0,1
-MfiL9aTRMGjSelBYRUT,2825,0.5,7,arrowT,practice,3,10,0,,0,blob_and_arrow,A12HWPFXQPITHD,0,,ArrowRight,blobT,1,,10,1,1
-MfiLB-LAd9LaZwLDZLW,2723,0.5,0,arrowT,experiment,3,11,0,,0,blob_and_arrow,A12HWPFXQPITHD,0,,ArrowRight,arrowT,2,,4,0,1
-MfiLCVTegJCgvJe0jK0,3127,0.5,4,blobT,experiment,3,12,0,,1,blob_and_arrow,A12HWPFXQPITHD,0,,ArrowRight,arrowT,1,,7,1,1
-MfiLESC_TnHzs-BOCCy,5965,0.5,3,blobT,experiment,3,13,0,,0,blob_and_arrow,A12HWPFXQPITHD,0,,ArrowLeft,blobT,2,,4,0,1
-MfiLGtar8W6dlGIDAtw,6988,0.5,2,arrowT,experiment,3,14,0,,1,blob_and_arrow,A12HWPFXQPITHD,0,,ArrowLeft,blobT,1,,7,1,1
-MfiLIDmybiQlQ0AAgk9,2425,0.5,0,blobT,experiment,3,15,0,,0,blob_and_arrow,A12HWPFXQPITHD,0,,ArrowLeft,arrowT,1,,7,1,1
-MfiLKf_2BzbsAhj0p0v,7017,0.5,2,blobT,experiment,3,16,0,,0,blob_and_arrow,A12HWPFXQPITHD,0,,ArrowRight,blobT,2,,7,0,1
-MfiLN614gzZaLlTC6s6,6934,0.5,5,blobT,experiment,3,17,0,,0,blob_and_arrow,A12HWPFXQPITHD,0,,ArrowLeft,blobT,3,,7,0,1
-MfiLOanIav_qNuJcik4,4114,0.5,8,blobT,experiment,3,18,0,,0,blob_and_arrow,A12HWPFXQPITHD,0,,ArrowLeft,blobT,4,,10,0,1
-MfiLPjCKljaNJiUdafD,1622,0.5,5,blobT,experiment,3,19,0,,0,blob_and_arrow,A12HWPFXQPITHD,0,,ArrowRight,blobT,5,,7,0,1
-MfiLR92YH7MnzeG7Sie,2796,0.5,5,blobT,experiment,3,20,0,,0,blob_and_arrow,A12HWPFXQPITHD,0,,ArrowRight,blobT,6,,7,0,1
-MfiLSG4IojhTqWqt2Cz,1525,0.5,3,blobT,experiment,3,21,0,,0,blob_and_arrow,A12HWPFXQPITHD,0,,ArrowLeft,blobT,7,,7,0,1
-MfiLTbXZ29YSx59dTUY,2509,0.5,4,blobT,experiment,3,22,0,,0,blob_and_arrow,A12HWPFXQPITHD,0,,ArrowLeft,blobT,8,,7,0,1
-MfiLUdh0YW3ZfhvW-LY,1219,0.5,0,arrowT,experiment,3,23,0,,0,blob_and_arrow,A12HWPFXQPITHD,0,,ArrowLeft,blobT,1,,7,1,1
-MfiLVbhcC-Nz8dKEIQ6,1951,0.5,7,arrowT,experiment,3,24,0,,0,blob_and_arrow,A12HWPFXQPITHD,0,,ArrowLeft,arrowT,2,,10,0,1
-MfiLWhhiTBE7svkPW6S,1459,0.5,5,blobT,experiment,3,25,0,,0,blob_and_arrow,A12HWPFXQPITHD,0,,ArrowLeft,arrowT,1,,7,1,1
-MfiLYNKSxPDwo4H4bhh,3815,0.5,3,blobT,experiment,3,26,0,,0,blob_and_arrow,A12HWPFXQPITHD,0,,ArrowRight,blobT,2,,10,0,1
-MfiLZnHLJr3s1A62Ug8,2799,0.5,0,arrowT,experiment,3,27,0,,0,blob_and_arrow,A12HWPFXQPITHD,0,,ArrowLeft,blobT,1,,10,1,1
-MfiLaH1NZiQx0-hJmX4,3057,0.5,6,arrowT,experiment,3,28,0,,0,blob_and_arrow,A12HWPFXQPITHD,0,,ArrowLeft,arrowT,2,,7,0,1
-MfiLbSH58TnKy1CRvVQ,1797,0.5,5,arrowT,experiment,3,29,0,,0,blob_and_arrow,A12HWPFXQPITHD,0,,ArrowRight,arrowT,3,,7,0,1
-MfiLe-H7q-wAb2DDfTJ,8424,0.5,6,blobT,experiment,3,30,0,,0,blob_and_arrow,A12HWPFXQPITHD,0,,ArrowRight,arrowT,1,,7,1,1
-MfiLflxmQYxG-X7m7Ls,4260,0.5,5,blobT,experiment,3,31,0,,0,blob_and_arrow,A12HWPFXQPITHD,0,,ArrowRight,blobT,2,,7,0,1
-MfiLji17IH5OkTwkP1H,13120,0.5,0,blobT,experiment,3,32,0,,0,blob_and_arrow,A12HWPFXQPITHD,0,,ArrowLeft,blobT,3,,7,0,1
-MfiLlhXXaA3A_-DZ9-d,5152,0.5,0,blobT,experiment,3,33,0,,0,blob_and_arrow,A12HWPFXQPITHD,0,,ArrowLeft,blobT,4,,10,0,1
-MfiLmeXgrkmnGpMrfFB,1893,0.5,0,blobT,experiment,3,34,0,,0,blob_and_arrow,A12HWPFXQPITHD,0,,ArrowLeft,blobT,5,,4,0,1
-MfiLnfZdDGcA65DSeSw,1145,0.5,3,arrowT,experiment,3,35,0,,0,blob_and_arrow,A12HWPFXQPITHD,0,,ArrowLeft,blobT,1,,4,1,1
-MfiLpU3eUTQgQVZJcyg,4382,0.5,6,blobT,experiment,3,36,0,,0,blob_and_arrow,A12HWPFXQPITHD,0,,ArrowRight,arrowT,1,,7,1,1
-MfiLrNXygLm2M4hjOhc,4762,0.5,5,blobT,experiment,3,37,0,,0,blob_and_arrow,A12HWPFXQPITHD,0,,ArrowLeft,blobT,2,,10,0,1
-MfiLsXpinuMat14g8W9,2739,0.5,2,blobT,experiment,3,38,0,,0,blob_and_arrow,A12HWPFXQPITHD,0,,ArrowLeft,blobT,3,,7,0,1
-MfiLtm9I-FePN6leBep,2072,0.5,6,blobT,experiment,3,39,0,,0,blob_and_arrow,A12HWPFXQPITHD,0,,ArrowLeft,blobT,4,,7,0,1
-MfiLv0uDZsy2BdHa0Yj,2095,0.5,8,blobT,experiment,3,40,0,,0,blob_and_arrow,A12HWPFXQPITHD,0,,ArrowLeft,blobT,5,,10,0,1
-MfiLvzBro96jN7Bt0Mw,902,0.5,3,blobT,experiment,3,41,0,,0,blob_and_arrow,A12HWPFXQPITHD,0,,ArrowLeft,blobT,6,,4,0,1
-MfiLx5_BpJIs5RR3XPS,1546,0.5,4,arrowT,experiment,3,42,0,,0,blob_and_arrow,A12HWPFXQPITHD,0,,ArrowRight,blobT,1,,10,1,1
-MfiLyG4d7zDngyBpbkH,1746,0.5,3,arrowT,experiment,3,43,0,,0,blob_and_arrow,A12HWPFXQPITHD,0,,ArrowRight,arrowT,2,,7,0,1
-MfiLzcm3A5jSg7diLDE,2602,0.5,4,blobT,experiment,3,44,0,,0,blob_and_arrow,A12HWPFXQPITHD,0,,ArrowRight,arrowT,1,,7,1,1
-MfiM-ThIf1VmyVOOe1b,1439,0.5,1,arrowT,experiment,3,45,0,,0,blob_and_arrow,A12HWPFXQPITHD,0,,ArrowRight,blobT,1,,4,1,1
-MfiM0YYVqMYzl6kvy1B,1389,0.5,0,arrowT,experiment,3,46,0,,0,blob_and_arrow,A12HWPFXQPITHD,0,,ArrowRight,arrowT,2,,7,0,1
-MfiM26Hf2DUDKqQWrI4,3365,0.5,2,blobT,experiment,3,47,0,,0,blob_and_arrow,A12HWPFXQPITHD,0,,ArrowLeft,arrowT,1,,7,1,1
-MfiM37h_xn8C-3-DcOZ,2179,0.5,5,arrowT,experiment,3,48,0,,0,blob_and_arrow,A12HWPFXQPITHD,0,,ArrowLeft,blobT,1,,7,1,1
-MfiM46gjLlAJKwWDXuJ,1010,0.5,2,arrowT,experiment,3,49,0,,0,blob_and_arrow,A12HWPFXQPITHD,0,,ArrowLeft,arrowT,2,,4,0,1
-MfiM55LCtFPMaA7Kg2o,991,0.5,3,arrowT,experiment,3,50,0,,0,blob_and_arrow,A12HWPFXQPITHD,0,,ArrowRight,arrowT,3,,10,0,1
-MfiM6J_IQdtcwVEM2oA,1991,0.5,0,arrowT,experiment,3,51,0,,0,blob_and_arrow,A12HWPFXQPITHD,0,,ArrowRight,arrowT,4,,7,0,1
-MfiM7Rg2Lxr9EnMep7e,1598,0.5,0,arrowT,experiment,3,52,0,,0,blob_and_arrow,A12HWPFXQPITHD,0,,ArrowRight,arrowT,5,,4,0,1
-MfiM9VS8BxTZk7UrOWJ,5414,0.5,0,arrowT,experiment,3,53,0,,0,blob_and_arrow,A12HWPFXQPITHD,0,,ArrowLeft,arrowT,6,,4,0,1
-MfiMB-xEYO9rYy-FXpo,4159,0.5,6,blobT,experiment,3,54,0,,0,blob_and_arrow,A12HWPFXQPITHD,0,,ArrowLeft,arrowT,1,,7,1,1
-MfiMDC9ddB8RjbKz98i,5955,0.5,2,blobT,experiment,3,55,0,,0,blob_and_arrow,A12HWPFXQPITHD,0,,ArrowRight,blobT,2,,7,0,1
-MfiMED1PuDD3Hfz7oEn,1133,0.5,0,arrowT,experiment,3,56,0,,0,blob_and_arrow,A12HWPFXQPITHD,0,,ArrowRight,blobT,1,,7,1,1
-MfiMEzXDVIP9u3StV6y,1156,0.5,3,arrowT,experiment,3,57,0,,0,blob_and_arrow,A12HWPFXQPITHD,0,,ArrowRight,arrowT,2,,10,0,1
