_key,RT,SwitchProbability,TLoc,Ttype,blockReport,condition,counter,ctr,cuestr,error,experiment,initials,maskFlag,message,orientation,prevType,rep,response,setSize,switchFlag,yn
-MfiA7JTvyg4oFFTU-1y,1128,0.5,6,blobT,practice,3,1,0,,0,blob_and_arrow,AQJWO4YPR3LUQ,0,,ArrowLeft,none,1,,10,1,1
-MfiA8KUxg7QQDfyAyBi,1063,0.5,3,blobT,practice,3,2,0,,1,blob_and_arrow,AQJWO4YPR3LUQ,0,,ArrowLeft,blobT,2,,7,0,1
-MfiA9XCgtC-ORkaof03,1905,0.5,1,arrowT,practice,3,3,0,,0,blob_and_arrow,AQJWO4YPR3LUQ,0,,ArrowLeft,blobT,1,,4,1,1
-MfiAA_h-Cjv4DU53I0j,1299,0.5,0,blobT,practice,3,4,0,,0,blob_and_arrow,AQJWO4YPR3LUQ,0,,ArrowLeft,arrowT,1,,4,1,1
-MfiACDF7Mx1oifgP7Mm,3678,0.5,2,arrowT,practice,3,5,0,,0,blob_and_arrow,AQJWO4YPR3LUQ,0,,ArrowLeft,blobT,1,,4,1,1
-MfiAD0hg0KtF8sPLdbU,1280,0.5,5,arrowT,practice,3,6,0,,0,blob_and_arrow,AQJWO4YPR3LUQ,0,,ArrowRight,arrowT,2,,7,0,1
-MfiAEG6AXsoaeSGSBgs,2073,0.5,6,arrowT,practice,3,7,0,,0,blob_and_arrow,AQJWO4YPR3LUQ,0,,ArrowRight,arrowT,3,,10,0,1
-MfiAFtVTsBPrNwtZ3xq,3671,0.5,3,blobT,practice,3,8,0,,0,blob_and_arrow,AQJWO4YPR3LUQ,0,,ArrowLeft,arrowT,1,,10,1,1
-MfiAGcBY2jv09IReaBW,972,0.5,2,arrowT,practice,3,9,0,,0,blob_and_arrow,AQJWO4YPR3LUQ,0,,ArrowLeft,blobT,1,,7,1,1
-MfiAIEHzAUV77m96XWH,3587,0.5,7,arrowT,practice,3,10,0,,0,blob_and_arrow,AQJWO4YPR3LUQ,0,,ArrowRight,arrowT,2,,10,0,1
-MfiAJRFjvCxJF0N3XTO,1912,0.5,1,blobT,experiment,3,11,0,,1,blob_and_arrow,AQJWO4YPR3LUQ,0,,ArrowRight,arrowT,1,,4,1,1
-MfiAL82nE6L0buCR4aN,3953,0.5,1,arrowT,experiment,3,12,0,,0,blob_and_arrow,AQJWO4YPR3LUQ,0,,ArrowRight,blobT,1,,4,1,1
-MfiAMMLP0C80lUiS66O,1997,0.5,6,arrowT,experiment,3,13,0,,1,blob_and_arrow,AQJWO4YPR3LUQ,0,,ArrowLeft,arrowT,2,,10,0,1
