_key,RT,SwitchProbability,TLoc,Ttype,blockReport,condition,counter,ctr,cuestr,error,experiment,initials,maskFlag,message,orientation,prevType,rep,response,setSize,switchFlag,yn
-MfibEYHN9_CYLpRWeJH,3966,0.5,5,blobT,practice,3,1,0,,1,blob_and_arrow,A64JDJKE9DYCT,0,,ArrowLeft,none,1,,7,1,1
-MfibFjTtKQtxFQcF0Pk,1934,0.5,8,blobT,practice,3,2,0,,1,blob_and_arrow,A64JDJKE9DYCT,0,,ArrowRight,blobT,2,,10,0,1
-MfibJFzshp-iGjyzoho,11439,0.5,0,arrowT,practice,3,3,0,,1,blob_and_arrow,A64JDJKE9DYCT,0,,ArrowRight,blobT,1,,4,1,1
-MfibKoQqNaW3TMF1e2_,3361,0.5,2,blobT,practice,3,4,0,,1,blob_and_arrow,A64JDJKE9DYCT,0,,ArrowLeft,arrowT,1,,4,1,1
-MfibMeyofU55YCHXUs3,4585,0.5,5,arrowT,practice,3,5,0,,0,blob_and_arrow,A64JDJKE9DYCT,0,,ArrowRight,blobT,1,,7,1,1
-MfibOg30BNQyr63mASA,5260,0.5,7,arrowT,practice,3,6,0,,1,blob_and_arrow,A64JDJKE9DYCT,0,,ArrowRight,arrowT,2,,10,0,1
-MfibQyrxSITN-k7YjpN,6393,0.5,3,arrowT,practice,3,7,0,,1,blob_and_arrow,A64JDJKE9DYCT,0,,ArrowRight,arrowT,3,,7,0,1
-MfibSCJY7yZ8qYote-r,2020,0.5,4,arrowT,practice,3,8,0,,0,blob_and_arrow,A64JDJKE9DYCT,0,,ArrowRight,arrowT,4,,7,0,1
-MfibU2AGUIzmlLfgI85,4541,0.5,9,blobT,practice,3,9,0,,0,blob_and_arrow,A64JDJKE9DYCT,0,,ArrowLeft,arrowT,1,,10,1,1
-MfibX9Ox0snqNT47pyX,9748,0.5,5,blobT,practice,3,10,0,,0,blob_and_arrow,A64JDJKE9DYCT,0,,ArrowRight,blobT,2,,7,0,1
-MfibYp9U21ipzGgp2WK,3830,0.5,1,arrowT,experiment,3,11,0,,1,blob_and_arrow,A64JDJKE9DYCT,0,,ArrowLeft,blobT,1,,4,1,1
-Mfib_L_QMQoBYMIcyGE,3234,0.5,3,arrowT,experiment,3,12,0,,1,blob_and_arrow,A64JDJKE9DYCT,0,,ArrowLeft,arrowT,2,,4,0,1
-MfibagtzlGbw2stB0Ei,2522,0.5,4,arrowT,experiment,3,13,0,,0,blob_and_arrow,A64JDJKE9DYCT,0,,ArrowRight,arrowT,3,,10,0,1
-MfibcP7u4DZpq-LN7Jv,3989,0.5,0,arrowT,experiment,3,14,0,,0,blob_and_arrow,A64JDJKE9DYCT,0,,ArrowLeft,arrowT,4,,4,0,1
