_key,RT,SwitchProbability,TLoc,Ttype,blockReport,condition,counter,ctr,cuestr,error,experiment,initials,maskFlag,message,orientation,prevType,rep,response,setSize,switchFlag,yn
-MfiRJ_vY_o_7b5eGINY,3779,0.5,5,blobT,practice,3,1,0,,0,blob_and_arrow,A26LOVXF4QZZCO,0,,ArrowLeft,none,1,,10,1,1
-MfiRKoI4IAjE5ma4a38,1299,0.5,4,arrowT,practice,3,2,0,,0,blob_and_arrow,A26LOVXF4QZZCO,0,,ArrowLeft,blobT,1,,7,1,1
-MfiRM1L6IcwKVQlPzEQ,1963,0.5,0,arrowT,practice,3,3,0,,0,blob_and_arrow,A26LOVXF4QZZCO,0,,ArrowRight,arrowT,2,,10,0,1
-MfiRNFeICNcMWEXrI68,2001,0.5,3,arrowT,practice,3,4,0,,1,blob_and_arrow,A26LOVXF4QZZCO,0,,ArrowLeft,arrowT,3,,4,0,1
-MfiROSdkqZQ8HCsAzuf,1890,0.5,1,blobT,practice,3,5,0,,0,blob_and_arrow,A26LOVXF4QZZCO,0,,ArrowLeft,arrowT,1,,4,1,1
-MfiRPb_SmCiob-2lCVb,1711,0.5,0,blobT,practice,3,6,0,,0,blob_and_arrow,A26LOVXF4QZZCO,0,,ArrowRight,blobT,2,,4,0,1
-MfiRR2B-tETH24MeBSc,2838,0.5,2,arrowT,practice,3,7,0,,1,blob_and_arrow,A26LOVXF4QZZCO,0,,ArrowRight,blobT,1,,4,1,1
-MfiRT8Bv5OgNRelI4vH,5538,0.5,5,arrowT,practice,3,8,0,,1,blob_and_arrow,A26LOVXF4QZZCO,0,,ArrowRight,arrowT,2,,7,0,1
-MfiRUcRyAOzzqmeigVk,3065,0.5,6,blobT,practice,3,9,0,,0,blob_and_arrow,A26LOVXF4QZZCO,0,,ArrowLeft,arrowT,1,,7,1,1
-MfiRVwWFySln7q84yn4,2349,0.5,6,blobT,practice,3,10,0,,0,blob_and_arrow,A26LOVXF4QZZCO,0,,ArrowRight,blobT,2,,7,0,1
-MfiRWxFQhf3K98X8qDK,1119,0.5,4,blobT,experiment,3,11,0,,0,blob_and_arrow,A26LOVXF4QZZCO,0,,ArrowRight,blobT,3,,7,0,1
-MfiRY7EwTVISlHpQji1,1777,0.5,1,blobT,experiment,3,12,0,,0,blob_and_arrow,A26LOVXF4QZZCO,0,,ArrowLeft,blobT,4,,7,0,1
-MfiRZcrFyegFo-NwUg4,3154,0.5,7,arrowT,experiment,3,13,0,,0,blob_and_arrow,A26LOVXF4QZZCO,0,,ArrowRight,blobT,1,,10,1,1
-MfiRa4Lqz_3rGipoirZ,2905,0.5,1,blobT,experiment,3,14,0,,1,blob_and_arrow,A26LOVXF4QZZCO,0,,ArrowRight,arrowT,1,,4,1,1
-MfiRbG_-jzx389YioLO,2856,0.5,1,arrowT,experiment,3,15,0,,0,blob_and_arrow,A26LOVXF4QZZCO,0,,ArrowRight,blobT,1,,10,1,1
-MfiRcz4-9JaTo5qsAcE,3994,0.5,0,blobT,experiment,3,16,0,,0,blob_and_arrow,A26LOVXF4QZZCO,0,,ArrowRight,arrowT,1,,10,1,1
-MfiRe-qmKtRtdsz01RZ,1166,0.5,0,arrowT,experiment,3,17,0,,0,blob_and_arrow,A26LOVXF4QZZCO,0,,ArrowLeft,blobT,1,,7,1,1
-MfiRf6xL29c5e3Wh8Xk,1523,0.5,1,arrowT,experiment,3,18,0,,0,blob_and_arrow,A26LOVXF4QZZCO,0,,ArrowLeft,arrowT,2,,7,0,1
-MfiRg7kbLFDw7tIq3fO,1114,0.5,4,arrowT,experiment,3,19,0,,0,blob_and_arrow,A26LOVXF4QZZCO,0,,ArrowLeft,arrowT,3,,7,0,1
-MfiRhDpOsZo9A16T9Gw,1470,0.5,7,blobT,experiment,3,20,0,,0,blob_and_arrow,A26LOVXF4QZZCO,0,,ArrowRight,arrowT,1,,10,1,1
-MfiRiaSSeUUknVP3H_0,3584,0.5,0,arrowT,experiment,3,21,0,,0,blob_and_arrow,A26LOVXF4QZZCO,0,,ArrowRight,blobT,1,,7,1,1
-MfiRjwlyNF-973fLpcO,2507,0.5,2,arrowT,experiment,3,22,0,,0,blob_and_arrow,A26LOVXF4QZZCO,0,,ArrowRight,arrowT,2,,4,0,1
-MfiRl5bL6mbrUV_BgWY,1695,0.5,2,blobT,experiment,3,23,0,,0,blob_and_arrow,A26LOVXF4QZZCO,0,,ArrowLeft,arrowT,1,,4,1,1
-MfiRn9NV-78X3O8_DGE,5388,0.5,3,arrowT,experiment,3,24,0,,0,blob_and_arrow,A26LOVXF4QZZCO,0,,ArrowRight,blobT,1,,10,1,1
-MfiRobM5dNZeDe4icOx,2935,0.5,4,blobT,experiment,3,25,0,,0,blob_and_arrow,A26LOVXF4QZZCO,0,,ArrowLeft,arrowT,1,,10,1,1
-MfiRpgC4b9Hoo353smT,1391,0.5,2,arrowT,experiment,3,26,0,,0,blob_and_arrow,A26LOVXF4QZZCO,0,,ArrowLeft,blobT,1,,7,1,1
