_key,RT,SwitchProbability,TLoc,Ttype,blockReport,condition,ctr,cuestr,error,experiment,maskFlag,message,orientation,prevType,rep,response,setSize,switchFlag,yn
-MfDWBo-f8esQeNWNkvh,1892,0.5,1,smalldotT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowLeft,smallsharpT,1,,12,1,1
-MfDWD2VApOlXUaH9Cq4,2087,0.5,10,smalldotT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowRight,smalldotT,2,,12,0,1
-MfDWEfnrQsGPJHD6Mh0,3673,0.5,0,smallsharpT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowLeft,smalldotT,1,,12,1,1
-MfDWG3B9ELudH_5io8O,2656,0.5,2,smallsharpT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowRight,smallsharpT,2,,12,0,1
-MfDWHGrMxEDYE0-4XWJ,1970,0.5,0,smallsharpT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowLeft,smallsharpT,3,,6,0,1
-MfDWIKud43Sr37Snbqo,1354,0.5,6,smallsharpT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowLeft,smallsharpT,4,,12,0,1
-MfDWJOwiBO7ZRhzS61Q,1352,0.5,7,smalldotT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowRight,smallsharpT,1,,12,1,1
-MfDWK_Mw7yGXuzhGumv,1824,0.5,3,smalldotT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowRight,smalldotT,2,,6,0,1
-MfDWLrNVFxY3WdF_bmh,2247,0.5,2,smallsharpT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowRight,smalldotT,1,,6,1,1
-MfDWMzG17QWfjfaHqyf,1598,0.5,5,smallsharpT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowLeft,smallsharpT,2,,12,0,1
-MfDWOKaXI7xlzZXo9FU,2520,0.5,0,smalldotT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowLeft,smallsharpT,1,,12,1,1
-MfDWPVCl1ROlNqZm1j9,1773,0.5,5,smallsharpT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowLeft,smalldotT,1,,6,1,1
-MfDWQRcL3OI7Mtr8tcZ,865,0.5,4,smalldotT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowRight,smallsharpT,1,,6,1,1
-MfDWRwaQ9pH7lY3XoST,3139,0.5,10,smallsharpT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowRight,smalldotT,1,,12,1,1
-MfDWT81iaLUlctoct7X,1890,0.5,5,smallsharpT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowLeft,smallsharpT,2,,12,0,1
-MfDWUJ2SZet2RJSFiR7,1799,0.5,7,smalldotT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowRight,smallsharpT,1,,12,1,1
-MfDWVJGLg0KpJQenAtV,1108,0.5,5,smalldotT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowLeft,smalldotT,2,,6,0,1
-MfDWXFDNYTWDnmLsPYj,4931,0.5,12,smallsharpT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowLeft,smalldotT,1,,18,1,1
-MfDWYLGpcmFObx7zao_,1480,0.5,5,smallsharpT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowRight,smallsharpT,2,,6,0,1
-MfDWZcMPE70yWrMGvYk,2253,0.5,3,smalldotT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowRight,smallsharpT,1,,6,1,1
-MfDW_roNm7GMwx3Q14D,2082,0.5,4,smallsharpT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowLeft,smalldotT,1,,18,1,1
-MfDWbYBwPHHfoWKvFDJ,3870,0.5,9,smalldotT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowRight,smallsharpT,1,,12,1,1
-MfDWd3fE8tkGQiex7Wd,3236,0.5,7,smallsharpT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowLeft,smalldotT,1,,12,1,1
-MfDWe6FFmYN-M0fUAwB,1258,0.5,3,smalldotT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowRight,smallsharpT,1,,12,1,1
-MfDWfPAVQrLGX5wxuGM,2305,0.5,1,smallsharpT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowLeft,smalldotT,1,,6,1,1
-MfDWgOpaKHeCiwyr-v4,1071,0.5,0,smalldotT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowRight,smallsharpT,1,,6,1,1
-MfDWhqw-vLNtAS53x23,2957,0.5,2,smallsharpT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowRight,smalldotT,1,,18,1,1
-MfDWjS7K1xGnXr29f70,3537,0.5,11,smallsharpT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowLeft,smallsharpT,2,,18,0,1
-MfDWltGaEIQGvV5cg0Q,6990,0.5,4,smalldotT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowLeft,smallsharpT,1,,18,1,1
-MfDWmwmTbkJG0t8wQcc,1318,0.5,2,smallsharpT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowRight,smalldotT,1,,6,1,1
-MfDWoZJXsQdEk2SQaTL,3624,0.5,17,smalldotT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowRight,smallsharpT,1,,18,1,1
-MfDWpaqKFeFKQBq50el,1255,0.5,1,smalldotT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowLeft,smalldotT,2,,6,0,1
-MfDWquxAhr4SVF0M1pT,2379,0.5,3,smallsharpT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowRight,smalldotT,1,,12,1,1
-MfDWsEtmqoAV-K5a2-2,2435,0.5,10,smallsharpT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowLeft,smallsharpT,2,,12,0,1
-MfDWtYcU0imdX5HfWG9,2357,0.5,2,smallsharpT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowLeft,smallsharpT,3,,12,0,1
-MfDWwU6ln86ZmL8AR2b,8998,0.5,3,smallsharpT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowRight,smallsharpT,4,,18,0,1
-MfDWxpxJJ5VzG38Ga9S,2556,0.5,0,smalldotT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowRight,smallsharpT,1,,12,1,1
-MfDWyz5sSkFt_r-GXcb,1679,0.5,5,smallsharpT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowRight,smalldotT,1,,6,1,1
-MfDX-22QITHIQu1llJe,1347,0.5,3,smalldotT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowLeft,smallsharpT,1,,6,1,1
-MfDX01oDzGykVulGQU8,1077,0.5,8,smallsharpT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowRight,smalldotT,1,,12,1,1
-MfDX1WsZqHjjypiIylS,3082,0.5,3,smallsharpT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowLeft,smallsharpT,2,,12,0,1
-MfDX3C4sj6C9VWuDCi0,3860,0.5,8,smallsharpT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowRight,smallsharpT,3,,12,0,1
-MfDX4cDCtkyjO-zot3I,2831,0.5,12,smalldotT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowLeft,smallsharpT,1,,18,1,1
-MfDX6kzmvUWjtkMjAOH,5751,0.5,17,smalldotT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowLeft,smalldotT,2,,18,0,1
-MfDX83Ee4qcowfIFIOt,2325,0.5,7,smalldotT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowLeft,smalldotT,3,,12,0,1
-MfDX9O-aDkNm42dc1V0,2423,0.5,2,smallsharpT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowRight,smalldotT,1,,12,1,1
-MfDXAV49aN9rF00TmYI,1547,0.5,3,smalldotT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowRight,smallsharpT,1,,12,1,1
-MfDXBu7Q_29BzLs2YIk,2762,0.5,16,smalldotT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowLeft,smalldotT,2,,18,0,1
-MfDXDOE29F9hJmlzquB,3085,0.5,7,smallsharpT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowLeft,smalldotT,1,,12,1,1
-MfDXE_RduxgkzH1Nf0l,1875,0.5,4,smallsharpT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowRight,smallsharpT,2,,6,0,1
-MfDXG4Yv6VEy5lx6JaV,3150,0.5,0,smalldotT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowLeft,smallsharpT,1,,18,1,1
-MfDXHN1_0XR3RpJ6_zv,2276,0.5,7,smallsharpT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowRight,smalldotT,1,,12,1,1
-MfDXItT4S3DIjvLOYxb,3234,0.5,1,smalldotT,experiment,3,0,,1,smallSharp_and_smallPointy,0,,ArrowLeft,smallsharpT,1,,18,1,1
-MfDXK3-Cc0bM8O0SmM8,1767,0.5,5,smalldotT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowRight,smalldotT,2,,12,0,1
-MfDXLDkwQ9p-5KgLhSw,1783,0.5,0,smalldotT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowLeft,smalldotT,3,,6,0,1
-MfDXMzoVFVXKg5_2APC,4234,0.5,10,smallsharpT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowRight,smalldotT,1,,12,1,1
-MfDXO4LuWhepiYwfUCq,1447,0.5,10,smallsharpT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowRight,smallsharpT,2,,12,0,1
-MfDXPiSVyfFkDIAaQBq,3725,0.5,3,smallsharpT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowLeft,smallsharpT,3,,18,0,1
-MfDXQerd--wvVK4fFqo,864,0.5,7,smallsharpT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowRight,smallsharpT,4,,12,0,1
-MfDXRkkp-W6p8dyNcgj,1471,0.5,0,smalldotT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowRight,smallsharpT,1,,6,1,1
-MfDXT3Cx1OqdfYEl7PU,2340,0.5,1,smalldotT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowLeft,smalldotT,2,,12,0,1
-MfDXU2znZDL5aLWFiz9,1080,0.5,2,smalldotT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowLeft,smalldotT,3,,12,0,1
-MfDXVFk1Q0igXirpz9v,1910,0.5,5,smalldotT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowRight,smalldotT,4,,6,0,1
-MfDXWf1f8vqkq9Bm4vl,2775,0.5,1,smallsharpT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowRight,smalldotT,1,,6,1,1
-MfDXY2PeWt8inWufGSw,2654,0.5,2,smalldotT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowRight,smallsharpT,1,,18,1,1
-MfDXZB4Mui2t5e-PMEQ,1649,0.5,15,smallsharpT,experiment,3,0,,0,smallSharp_and_smallPointy,0,,ArrowLeft,smalldotT,1,,18,1,1
