_key,RT,SwitchProbability,TLoc,Ttype,blockReport,condition,counter,ctr,cuestr,error,experiment,initials,maskFlag,message,orientation,prevType,rep,response,setSize,switchFlag,yn
-Mfcby8amTIL7QoYnQPg,1324,0.5,3,smallsharpT,practice,3,1,0,,0,smallSharp_and_smallDot,ADA1OQIXAU1SEJ4P,0,,ArrowLeft,none,1,,6,1,1
-MfcbzHoOzd124dgJN1h,2697,0.5,17,smallsharpT,practice,3,2,0,,0,smallSharp_and_smallDot,ADA1OQIXAU1SEJ4P,0,,ArrowLeft,smallsharpT,2,,18,0,1
-Mfcc-B3up_zxEEqK6BQ,1653,0.5,3,smallsharpT,practice,3,3,0,,1,smallSharp_and_smallDot,ADA1OQIXAU1SEJ4P,0,,ArrowLeft,smallsharpT,3,,12,0,1
-Mfcc03ZjdpXE98bo2Ny,1599,0.5,5,smallsharpT,practice,3,4,0,,0,smallSharp_and_smallDot,ADA1OQIXAU1SEJ4P,0,,ArrowLeft,smallsharpT,4,,12,0,1
-Mfcc1MRKi3Iz5wJJEBL,3289,0.5,1,smalldotT,practice,3,5,0,,1,smallSharp_and_smallDot,ADA1OQIXAU1SEJ4P,0,,ArrowLeft,smallsharpT,1,,12,1,1
-Mfcc2jnY2SjkcvQSdCn,2648,0.5,7,smalldotT,practice,3,6,0,,0,smallSharp_and_smallDot,ADA1OQIXAU1SEJ4P,0,,ArrowRight,smalldotT,2,,12,0,1
-Mfcc4LIrc1Ixnhc5c3n,4548,0.5,3,smallsharpT,practice,3,7,0,,0,smallSharp_and_smallDot,ADA1OQIXAU1SEJ4P,0,,ArrowRight,smalldotT,1,,12,1,1
-Mfcc5JYxPDvYFUKtLl4,1971,0.5,1,smallsharpT,practice,3,8,0,,1,smallSharp_and_smallDot,ADA1OQIXAU1SEJ4P,0,,ArrowRight,smallsharpT,2,,6,0,1
-Mfcc6m3sAu6XTsJoI_B,2974,0.5,4,smalldotT,practice,3,9,0,,0,smallSharp_and_smallDot,ADA1OQIXAU1SEJ4P,0,,ArrowRight,smallsharpT,1,,12,1,1
-Mfcc87ofQ9y4HMrL2jQ,3536,0.5,8,smallsharpT,practice,3,10,0,,0,smallSharp_and_smallDot,ADA1OQIXAU1SEJ4P,0,,ArrowLeft,smalldotT,1,,18,1,1
-Mfcc94nD598fXY1JQU3,1888,0.5,15,smallsharpT,experiment,3,11,0,,0,smallSharp_and_smallDot,ADA1OQIXAU1SEJ4P,0,,ArrowLeft,smallsharpT,2,,18,0,1
-MfccAHZOXp4i3z2LVdv,2898,0.5,7,smallsharpT,experiment,3,12,0,,0,smallSharp_and_smallDot,ADA1OQIXAU1SEJ4P,0,,ArrowRight,smallsharpT,3,,12,0,1
-MfccBpA5vu3toqMfhHC,3304,0.5,14,smalldotT,experiment,3,13,0,,0,smallSharp_and_smallDot,ADA1OQIXAU1SEJ4P,0,,ArrowLeft,smallsharpT,1,,18,1,1
-MfccDZgkMWI1yJ73L3s,5122,0.5,6,smalldotT,experiment,3,14,0,,1,smallSharp_and_smallDot,ADA1OQIXAU1SEJ4P,0,,ArrowLeft,smalldotT,2,,18,0,1
