_key,RT,SwitchProbability,TLoc,Ttype,blockReport,condition,counter,ctr,cuestr,error,experiment,initials,maskFlag,message,orientation,prevType,rep,response,setSize,switchFlag,yn
-Mfal60rnMislJCST8VC,5753,0.5,9,smallsharpT,practice,3,1,0,,1,smallSharp_and_smallDot,A6MWJK1YEY5L2,0,,ArrowLeft,none,1,,18,1,1
-Mfal8IKDRsFtgYhQ7Pj,3054,0.5,2,smallsharpT,practice,3,2,0,,0,smallSharp_and_smallDot,A6MWJK1YEY5L2,0,,ArrowLeft,smallsharpT,2,,6,0,1
-Mfal9eGzkTvbcdaoNn_,2549,0.5,5,smallsharpT,practice,3,3,0,,1,smallSharp_and_smallDot,A6MWJK1YEY5L2,0,,ArrowLeft,smallsharpT,3,,6,0,1
-MfalBWLXV_jx5z3g0zW,4611,0.5,17,smalldotT,practice,3,4,0,,0,smallSharp_and_smallDot,A6MWJK1YEY5L2,0,,ArrowLeft,smallsharpT,1,,18,1,1
-MfalCk5Oym4TZyukyyD,2032,0.5,3,smallsharpT,practice,3,5,0,,0,smallSharp_and_smallDot,A6MWJK1YEY5L2,0,,ArrowRight,smalldotT,1,,12,1,1
-MfalE9VkfFPA88_x4sL,2771,0.5,1,smalldotT,practice,3,6,0,,0,smallSharp_and_smallDot,A6MWJK1YEY5L2,0,,ArrowRight,smallsharpT,1,,6,1,1
-MfalFfERJ4q1butl3SO,3180,0.5,7,smalldotT,practice,3,7,0,,1,smallSharp_and_smallDot,A6MWJK1YEY5L2,0,,ArrowRight,smalldotT,2,,12,0,1
-MfalHcXF0xuTJqvfjWg,5009,0.5,16,smallsharpT,practice,3,8,0,,0,smallSharp_and_smallDot,A6MWJK1YEY5L2,0,,ArrowLeft,smalldotT,1,,18,1,1
-MfalIrzcOEJ1nCKiH5o,2078,0.5,8,smallsharpT,practice,3,9,0,,0,smallSharp_and_smallDot,A6MWJK1YEY5L2,0,,ArrowRight,smallsharpT,2,,18,0,1
-MfalKrigOg8dwclEHrZ,5166,0.5,4,smalldotT,practice,3,10,0,,0,smallSharp_and_smallDot,A6MWJK1YEY5L2,0,,ArrowLeft,smallsharpT,1,,12,1,1
-MfalLmXb0Zmrxsxg1pP,1750,0.5,5,smalldotT,experiment,3,11,0,,0,smallSharp_and_smallDot,A6MWJK1YEY5L2,0,,ArrowLeft,smalldotT,2,,6,0,1
-MfalNKSccimQUmpPUfC,3320,0.5,4,smalldotT,experiment,3,12,0,,0,smallSharp_and_smallDot,A6MWJK1YEY5L2,0,,ArrowLeft,smalldotT,3,,12,0,1
-MfalOVdHOqVvbvlDLA_,1806,0.5,0,smalldotT,experiment,3,13,0,,0,smallSharp_and_smallDot,A6MWJK1YEY5L2,0,,ArrowLeft,smalldotT,4,,6,0,1
-MfalPme5ORoy9YXWD57,2231,0.5,10,smalldotT,experiment,3,14,0,,1,smallSharp_and_smallDot,A6MWJK1YEY5L2,0,,ArrowRight,smalldotT,5,,12,0,1
-MfalRYoxh98QdVGsM_F,4230,0.5,14,smallsharpT,experiment,3,15,0,,1,smallSharp_and_smallDot,A6MWJK1YEY5L2,0,,ArrowLeft,smalldotT,1,,18,1,1
-MfalSp1ZLrKsJH0dUoU,2188,0.5,4,smallsharpT,experiment,3,16,0,,0,smallSharp_and_smallDot,A6MWJK1YEY5L2,0,,ArrowRight,smallsharpT,2,,6,0,1
-MfalUI1Kf6-sFtFv7Yf,3008,0.5,1,smallsharpT,experiment,3,17,0,,0,smallSharp_and_smallDot,A6MWJK1YEY5L2,0,,ArrowRight,smallsharpT,3,,18,0,1
-MfalVGoWVOSwoH9SmAW,1004,0.5,5,smalldotT,experiment,3,18,0,,0,smallSharp_and_smallDot,A6MWJK1YEY5L2,0,,ArrowLeft,smallsharpT,1,,6,1,1
-MfalWPo7m3dXkfqyn48,2657,0.5,0,smalldotT,experiment,3,19,0,,0,smallSharp_and_smallDot,A6MWJK1YEY5L2,0,,ArrowLeft,smalldotT,2,,18,0,1
-MfalY3MqnFc3HqeoEPd,3745,0.5,7,smalldotT,experiment,3,20,0,,0,smallSharp_and_smallDot,A6MWJK1YEY5L2,0,,ArrowRight,smalldotT,3,,18,0,1
-MfalZAajQ7p6z0D6ze_,1545,0.5,5,smalldotT,experiment,3,21,0,,0,smallSharp_and_smallDot,A6MWJK1YEY5L2,0,,ArrowLeft,smalldotT,4,,12,0,1
-MfalZxO_pIjaiXfLNoo,1174,0.5,10,smalldotT,experiment,3,22,0,,0,smallSharp_and_smallDot,A6MWJK1YEY5L2,0,,ArrowRight,smalldotT,5,,18,0,1
-MfalaqoAzRj1Lj5omPO,5760,0.5,7,smallsharpT,experiment,3,23,0,,1,smallSharp_and_smallDot,A6MWJK1YEY5L2,0,,ArrowLeft,smalldotT,1,,18,1,1
-MfalcSNxWdjQ_9FD5bP,3548,0.5,15,smalldotT,experiment,3,24,0,,0,smallSharp_and_smallDot,A6MWJK1YEY5L2,0,,ArrowRight,smallsharpT,1,,18,1,1
-MfaldSuRjFYUMTpQg2J,2115,0.5,6,smalldotT,experiment,3,25,0,,1,smallSharp_and_smallDot,A6MWJK1YEY5L2,0,,ArrowRight,smalldotT,2,,18,0,1
-MfaleiiCP-_NpzlK_Ch,2163,0.5,3,smallsharpT,experiment,3,26,0,,0,smallSharp_and_smallDot,A6MWJK1YEY5L2,0,,ArrowRight,smalldotT,1,,6,1,1
-Mfalf_9RHsZYebjIeV1,1470,0.5,8,smalldotT,experiment,3,27,0,,0,smallSharp_and_smallDot,A6MWJK1YEY5L2,0,,ArrowLeft,smallsharpT,1,,12,1,1
