_key,RT,SwitchProbability,TLoc,Ttype,blockReport,condition,counter,ctr,cuestr,error,experiment,initials,maskFlag,message,orientation,prevType,rep,response,setSize,switchFlag,yn
-MfaPPY9K5lCUAL5ybtx,3595,0.5,13,smallsharpT,practice,3,1,0,,1,smallSharp_and_smallDot,AIZOC3R7W87PS,0,,ArrowLeft,none,1,,18,1,1
-MfaPQoNyhFInjpo2P7J,2302,0.5,4,smallsharpT,practice,3,2,0,,1,smallSharp_and_smallDot,AIZOC3R7W87PS,0,,ArrowRight,smallsharpT,2,,12,0,1
-MfaPRnVZ8ZuvFM7baFU,1033,0.5,6,smalldotT,practice,3,3,0,,1,smallSharp_and_smallDot,AIZOC3R7W87PS,0,,ArrowLeft,smallsharpT,1,,18,1,1
-MfaPSuDa41q_QkC9OsJ,1515,0.5,4,smallsharpT,practice,3,4,0,,1,smallSharp_and_smallDot,AIZOC3R7W87PS,0,,ArrowLeft,smalldotT,1,,12,1,1
-MfaPU1VYIKWm8-T1G70,1619,0.5,10,smallsharpT,practice,3,5,0,,0,smallSharp_and_smallDot,AIZOC3R7W87PS,0,,ArrowRight,smallsharpT,2,,12,0,1
-MfaPV5wVhcqWe-VG9BN,1372,0.5,9,smallsharpT,practice,3,6,0,,0,smallSharp_and_smallDot,AIZOC3R7W87PS,0,,ArrowLeft,smallsharpT,3,,18,0,1
-MfaPW8hGQcqiVAx2yv0,1262,0.5,7,smallsharpT,practice,3,7,0,,1,smallSharp_and_smallDot,AIZOC3R7W87PS,0,,ArrowLeft,smallsharpT,4,,12,0,1
-MfaPXcZ_LUBGhlKWegu,3064,0.5,4,smallsharpT,practice,3,8,0,,1,smallSharp_and_smallDot,AIZOC3R7W87PS,0,,ArrowRight,smallsharpT,5,,6,0,1
-MfaPYwiLXxqqmsieNUA,2374,0.5,4,smallsharpT,practice,3,9,0,,0,smallSharp_and_smallDot,AIZOC3R7W87PS,0,,ArrowLeft,smallsharpT,6,,18,0,1
-MfaP_99gb7-pWvRXTMr,1948,0.5,5,smallsharpT,practice,3,10,0,,1,smallSharp_and_smallDot,AIZOC3R7W87PS,0,,ArrowRight,smallsharpT,7,,6,0,1
-MfaPaU0v0XpUsmPurdZ,2426,0.5,5,smallsharpT,experiment,3,11,0,,1,smallSharp_and_smallDot,AIZOC3R7W87PS,0,,ArrowRight,smallsharpT,8,,12,0,1
-MfaPbUc-hmJlWMccPZs,1127,0.5,2,smalldotT,experiment,3,12,0,,1,smallSharp_and_smallDot,AIZOC3R7W87PS,0,,ArrowLeft,smallsharpT,1,,18,1,1
-MfaPcik_PfIMX0KnsoE,2058,0.5,2,smalldotT,experiment,3,13,0,,1,smallSharp_and_smallDot,AIZOC3R7W87PS,0,,ArrowRight,smalldotT,2,,18,0,1
-MfaPdnqsQmxgoOiJGba,1415,0.5,2,smallsharpT,experiment,3,14,0,,1,smallSharp_and_smallDot,AIZOC3R7W87PS,0,,ArrowLeft,smalldotT,1,,6,1,1
-MfaPemE-b5V-Odv0urL,984,0.5,2,smalldotT,experiment,3,15,0,,1,smallSharp_and_smallDot,AIZOC3R7W87PS,0,,ArrowRight,smallsharpT,1,,6,1,1
