_key,RT,SwitchProbability,TLoc,Ttype,blockReport,condition,counter,ctr,cuestr,error,experiment,initials,maskFlag,message,orientation,prevType,rep,response,setSize,switchFlag,yn
-MfYgbo0zTxcdJ04Dz4P,4400,0.5,1,smalldotT,practice,3,1,0,,1,smallSharp_and_smallDot,AA4O2W236E3FW,0,,ArrowLeft,none,1,,12,1,1
-MfYgelq65yFmZZ8-_VG,10558,0.5,16,smalldotT,practice,3,2,0,,1,smallSharp_and_smallDot,AA4O2W236E3FW,0,,ArrowLeft,smalldotT,2,,18,0,1
-MfYggUnu5tEJp0UvF-u,4031,0.5,3,smallsharpT,practice,3,3,0,,0,smallSharp_and_smallDot,AA4O2W236E3FW,0,,ArrowRight,smalldotT,1,,6,1,1
-MfYgivTV_aYqSHjgalN,6951,0.5,0,smallsharpT,practice,3,4,0,,0,smallSharp_and_smallDot,AA4O2W236E3FW,0,,ArrowRight,smallsharpT,2,,12,0,1
-MfYgkmD2kIjCkqwIlo4,4587,0.5,4,smallsharpT,practice,3,5,0,,0,smallSharp_and_smallDot,AA4O2W236E3FW,0,,ArrowLeft,smallsharpT,3,,6,0,1
-MfYgmDGc4dE0BcYqTw1,2854,0.5,1,smalldotT,practice,3,6,0,,1,smallSharp_and_smallDot,AA4O2W236E3FW,0,,ArrowRight,smallsharpT,1,,6,1,1
-MfYgnm9ZfxO8E-qkoJq,3382,0.5,4,smallsharpT,practice,3,7,0,,0,smallSharp_and_smallDot,AA4O2W236E3FW,0,,ArrowRight,smalldotT,1,,12,1,1
-MfYgpBKnEeJsAYNcOh1,2752,0.5,4,smalldotT,practice,3,8,0,,0,smallSharp_and_smallDot,AA4O2W236E3FW,0,,ArrowRight,smallsharpT,1,,18,1,1
-MfYgqZd6wXCZV9n7QC2,2639,0.5,11,smallsharpT,practice,3,9,0,,0,smallSharp_and_smallDot,AA4O2W236E3FW,0,,ArrowLeft,smalldotT,1,,18,1,1
-MfYgsQS4CFCXmr2ZxEt,4579,0.5,0,smallsharpT,practice,3,10,0,,0,smallSharp_and_smallDot,AA4O2W236E3FW,0,,ArrowLeft,smallsharpT,2,,18,0,1
-MfYgu9-tRDsK7-ZNyMO,4053,0.5,11,smallsharpT,experiment,3,11,0,,1,smallSharp_and_smallDot,AA4O2W236E3FW,0,,ArrowRight,smallsharpT,3,,18,0,1
-MfYgvJa1cpz1KcvKH2T,1759,0.5,3,smalldotT,experiment,3,12,0,,1,smallSharp_and_smallDot,AA4O2W236E3FW,0,,ArrowRight,smallsharpT,1,,6,1,1
-MfYgx19MFe76aaVoYxB,3993,0.5,0,smallsharpT,experiment,3,13,0,,0,smallSharp_and_smallDot,AA4O2W236E3FW,0,,ArrowLeft,smalldotT,1,,12,1,1
-MfYgyapF4t_jfZZpgml,3408,0.5,4,smalldotT,experiment,3,14,0,,0,smallSharp_and_smallDot,AA4O2W236E3FW,0,,ArrowRight,smallsharpT,1,,6,1,1
-MfYgzvXesZfXaknN6wo,2415,0.5,4,smalldotT,experiment,3,15,0,,1,smallSharp_and_smallDot,AA4O2W236E3FW,0,,ArrowLeft,smalldotT,2,,6,0,1
-MfYh07TA-n7WaKfnNv5,1915,0.5,7,smallsharpT,experiment,3,16,0,,0,smallSharp_and_smallDot,AA4O2W236E3FW,0,,ArrowLeft,smalldotT,1,,12,1,1
-MfYh1bDmehCtf9uehmb,3036,0.5,13,smallsharpT,experiment,3,17,0,,1,smallSharp_and_smallDot,AA4O2W236E3FW,0,,ArrowRight,smallsharpT,2,,18,0,1
-MfYh3ysCanwhV-dAe9v,6697,0.5,8,smallsharpT,experiment,3,18,0,,1,smallSharp_and_smallDot,AA4O2W236E3FW,0,,ArrowRight,smallsharpT,3,,18,0,1
-MfYh5CrNNl2GhQ8PNGy,3037,0.5,8,smallsharpT,experiment,3,19,0,,1,smallSharp_and_smallDot,AA4O2W236E3FW,0,,ArrowRight,smallsharpT,4,,12,0,1
-MfYh6YAyIXoruXmipto,2447,0.5,8,smalldotT,experiment,3,20,0,,1,smallSharp_and_smallDot,AA4O2W236E3FW,0,,ArrowLeft,smallsharpT,1,,18,1,1
-MfYh8EByFKQXaecvhYt,3895,0.5,3,smalldotT,experiment,3,21,0,,1,smallSharp_and_smallDot,AA4O2W236E3FW,0,,ArrowRight,smalldotT,2,,6,0,1
-MfYh9WLoD3sVEQ5tgI_,2241,0.5,5,smalldotT,experiment,3,22,0,,0,smallSharp_and_smallDot,AA4O2W236E3FW,0,,ArrowLeft,smalldotT,3,,6,0,1
-MfYhAmzx4si22BNxzzW,2202,0.5,0,smallsharpT,experiment,3,23,0,,0,smallSharp_and_smallDot,AA4O2W236E3FW,0,,ArrowLeft,smalldotT,1,,6,1,1
-MfYhCh6uNiE6ZTwyGDZ,4793,0.5,2,smallsharpT,experiment,3,24,0,,1,smallSharp_and_smallDot,AA4O2W236E3FW,0,,ArrowRight,smallsharpT,2,,18,0,1
-MfYhEM991p7xgJFRbch,3772,0.5,16,smalldotT,experiment,3,25,0,,0,smallSharp_and_smallDot,AA4O2W236E3FW,0,,ArrowRight,smallsharpT,1,,18,1,1
-MfYhFj-MMrpYnPTAQor,2603,0.5,4,smallsharpT,experiment,3,26,0,,0,smallSharp_and_smallDot,AA4O2W236E3FW,0,,ArrowLeft,smalldotT,1,,6,1,1
-MfYhGxpyGp0D3DM18f2,2014,0.5,10,smallsharpT,experiment,3,27,0,,1,smallSharp_and_smallDot,AA4O2W236E3FW,0,,ArrowRight,smallsharpT,2,,12,0,1
-MfYhIqTbuEMyGjBP6Ae,4701,0.5,8,smalldotT,experiment,3,28,0,,0,smallSharp_and_smallDot,AA4O2W236E3FW,0,,ArrowRight,smallsharpT,1,,18,1,1
-MfYhKjzspPSityIL5rU,4744,0.5,3,smalldotT,experiment,3,29,0,,1,smallSharp_and_smallDot,AA4O2W236E3FW,0,,ArrowRight,smalldotT,2,,12,0,1
-MfYhLvmmXXde-KeK2GE,1837,0.5,0,smalldotT,experiment,3,30,0,,0,smallSharp_and_smallDot,AA4O2W236E3FW,0,,ArrowLeft,smalldotT,3,,6,0,1
-MfYhONLm2kSradGyz5Z,7013,0.5,7,smalldotT,experiment,3,31,0,,1,smallSharp_and_smallDot,AA4O2W236E3FW,0,,ArrowLeft,smalldotT,4,,18,0,1
-MfYhPXy7MS7iBl5UNGp,1764,0.5,5,smallsharpT,experiment,3,32,0,,1,smallSharp_and_smallDot,AA4O2W236E3FW,0,,ArrowRight,smalldotT,1,,6,1,1
-MfYhQcymwK1QOZrOIDT,1456,0.5,6,smalldotT,experiment,3,33,0,,1,smallSharp_and_smallDot,AA4O2W236E3FW,0,,ArrowLeft,smallsharpT,1,,12,1,1
-MfYhTCuHdHLTl_w1Wid,7538,0.5,2,smallsharpT,experiment,3,34,0,,1,smallSharp_and_smallDot,AA4O2W236E3FW,0,,ArrowRight,smalldotT,1,,6,1,1
-MfYhUPK0R9tkErhCXZZ,2877,0.5,11,smalldotT,experiment,3,35,0,,0,smallSharp_and_smallDot,AA4O2W236E3FW,0,,ArrowRight,smallsharpT,1,,18,1,1
-MfYhW5cJmUJhD-j5TVi,3919,0.5,16,smallsharpT,experiment,3,36,0,,0,smallSharp_and_smallDot,AA4O2W236E3FW,0,,ArrowRight,smalldotT,1,,18,1,1
-MfYhXgK-Ys6FjxEXHMA,3495,0.5,0,smallsharpT,experiment,3,37,0,,1,smallSharp_and_smallDot,AA4O2W236E3FW,0,,ArrowRight,smallsharpT,2,,12,0,1
-MfYhZ9k7znC2tx7c50B,3023,0.5,2,smallsharpT,experiment,3,38,0,,1,smallSharp_and_smallDot,AA4O2W236E3FW,0,,ArrowLeft,smallsharpT,3,,6,0,1
-MfYh_Kp5TwAmHaGUghq,1774,0.5,3,smallsharpT,experiment,3,39,0,,0,smallSharp_and_smallDot,AA4O2W236E3FW,0,,ArrowRight,smallsharpT,4,,12,0,1
-MfYhb3yyQ94rU2BMDld,4092,0.5,15,smallsharpT,experiment,3,40,0,,0,smallSharp_and_smallDot,AA4O2W236E3FW,0,,ArrowRight,smallsharpT,5,,18,0,1
-MfYhcaZEEP7yaPi2HMY,3234,0.5,2,smallsharpT,experiment,3,41,0,,0,smallSharp_and_smallDot,AA4O2W236E3FW,0,,ArrowRight,smallsharpT,6,,12,0,1
-MfYheRmoCo1hhrOZedJ,5549,0.5,3,smalldotT,experiment,3,42,0,,0,smallSharp_and_smallDot,AA4O2W236E3FW,0,,ArrowLeft,smallsharpT,1,,12,1,1
-MfYhg3IVRF12NCW8oJg,3607,0.5,11,smalldotT,experiment,3,43,0,,0,smallSharp_and_smallDot,AA4O2W236E3FW,0,,ArrowLeft,smalldotT,2,,12,0,1
-MfYhhTCFabiqXj_T-PX,2743,0.5,10,smalldotT,experiment,3,44,0,,1,smallSharp_and_smallDot,AA4O2W236E3FW,0,,ArrowLeft,smalldotT,3,,12,0,1
-MfYhifVCvzL3j33KHjV,1930,0.5,1,smallsharpT,experiment,3,45,0,,0,smallSharp_and_smallDot,AA4O2W236E3FW,0,,ArrowRight,smalldotT,1,,6,1,1
-MfYhjlILcPJybuirSMv,1458,0.5,1,smallsharpT,experiment,3,46,0,,0,smallSharp_and_smallDot,AA4O2W236E3FW,0,,ArrowRight,smallsharpT,2,,12,0,1
-MfYhksfZffSoNoM7Fkx,1559,0.5,1,smallsharpT,experiment,3,47,0,,0,smallSharp_and_smallDot,AA4O2W236E3FW,0,,ArrowLeft,smallsharpT,3,,18,0,1
-MfYhmWRUgnfkvC7_Ufm,3696,0.5,8,smallsharpT,experiment,3,48,0,,1,smallSharp_and_smallDot,AA4O2W236E3FW,0,,ArrowRight,smallsharpT,4,,18,0,1
-MfYhoVE1AMaVWQ-uV8N,5105,0.5,1,smallsharpT,experiment,3,49,0,,0,smallSharp_and_smallDot,AA4O2W236E3FW,0,,ArrowRight,smallsharpT,5,,12,0,1
-MfYhpmw4uNR99psbMU7,2272,0.5,2,smallsharpT,experiment,3,50,0,,0,smallSharp_and_smallDot,AA4O2W236E3FW,0,,ArrowRight,smallsharpT,6,,18,0,1
-MfYhr7kc1CiDSazxNYK,2487,0.5,6,smallsharpT,experiment,3,51,0,,0,smallSharp_and_smallDot,AA4O2W236E3FW,0,,ArrowLeft,smallsharpT,7,,12,0,1
-MfYhsDTylkRXnv9fQfO,1452,0.5,12,smalldotT,experiment,3,52,0,,0,smallSharp_and_smallDot,AA4O2W236E3FW,0,,ArrowRight,smallsharpT,1,,18,1,1
-MfYhtmdQGiGM5Xh9ALL,3393,0.5,2,smalldotT,experiment,3,53,0,,1,smallSharp_and_smallDot,AA4O2W236E3FW,0,,ArrowRight,smalldotT,2,,6,0,1
-MfYhulASyhkI4cduITD,1982,0.5,0,smallsharpT,experiment,3,54,0,,0,smallSharp_and_smallDot,AA4O2W236E3FW,0,,ArrowRight,smalldotT,1,,12,1,1
-MfYhwHjqkLszuDulIYZ,3231,0.5,4,smallsharpT,experiment,3,55,0,,1,smallSharp_and_smallDot,AA4O2W236E3FW,0,,ArrowRight,smallsharpT,2,,6,0,1
-MfYhxdHQbCJAPW_uRhx,2528,0.5,6,smalldotT,experiment,3,56,0,,0,smallSharp_and_smallDot,AA4O2W236E3FW,0,,ArrowLeft,smallsharpT,1,,18,1,1
-MfYhzE8vSa-GLDES5U3,4507,0.5,0,smalldotT,experiment,3,57,0,,0,smallSharp_and_smallDot,AA4O2W236E3FW,0,,ArrowRight,smalldotT,2,,12,0,1
-MfYi-L9ZPd3k19Vwlf3,2528,0.5,0,smallsharpT,experiment,3,58,0,,0,smallSharp_and_smallDot,AA4O2W236E3FW,0,,ArrowLeft,smalldotT,1,,6,1,1
-MfYi0bMPUY4zku6PiTa,3180,0.5,3,smalldotT,experiment,3,59,0,,0,smallSharp_and_smallDot,AA4O2W236E3FW,0,,ArrowRight,smallsharpT,1,,18,1,1
-MfYi1uNWuNyDuOwWw7o,2307,0.5,5,smallsharpT,experiment,3,60,0,,0,smallSharp_and_smallDot,AA4O2W236E3FW,0,,ArrowLeft,smalldotT,1,,6,1,1
-MfYi37_8GT-hT5lgB-X,1987,0.5,1,smalldotT,experiment,3,61,0,,0,smallSharp_and_smallDot,AA4O2W236E3FW,0,,ArrowRight,smallsharpT,1,,18,1,1
-MfYi49eGZRnxvWpF-h2,1216,0.5,4,smalldotT,experiment,3,62,0,,0,smallSharp_and_smallDot,AA4O2W236E3FW,0,,ArrowRight,smalldotT,2,,6,0,1
-MfYi5D4cW-dK5mML5Vs,2296,0.5,4,smallsharpT,experiment,3,63,0,,0,smallSharp_and_smallDot,AA4O2W236E3FW,0,,ArrowLeft,smalldotT,1,,6,1,1
-MfYi6n3lOLvI7ARDUWs,3453,0.5,2,smallsharpT,experiment,3,64,0,,1,smallSharp_and_smallDot,AA4O2W236E3FW,0,,ArrowRight,smallsharpT,2,,6,0,1
-MfYi7spHtY9Brn_FUa0,1456,0.5,8,smallsharpT,experiment,3,65,0,,0,smallSharp_and_smallDot,AA4O2W236E3FW,0,,ArrowRight,smallsharpT,3,,12,0,1
-MfYi9TdCGDQ90EktGy0,3484,0.5,2,smallsharpT,experiment,3,66,0,,1,smallSharp_and_smallDot,AA4O2W236E3FW,0,,ArrowLeft,smallsharpT,4,,6,0,1
-MfYiAZzTxUBB_g9m2ZA,1474,0.5,5,smallsharpT,experiment,3,67,0,,0,smallSharp_and_smallDot,AA4O2W236E3FW,0,,ArrowLeft,smallsharpT,5,,6,0,1
-MfYiCH_lXCqrt4WgCEr,4002,0.5,1,smallsharpT,experiment,3,68,0,,0,smallSharp_and_smallDot,AA4O2W236E3FW,0,,ArrowRight,smallsharpT,6,,6,0,1
-MfYiDfCsUEG8Shh1XEx,2654,0.5,1,smallsharpT,experiment,3,69,0,,0,smallSharp_and_smallDot,AA4O2W236E3FW,0,,ArrowLeft,smallsharpT,7,,6,0,1
-MfYiF8QGyxb-C10mTmW,3009,0.5,3,smallsharpT,experiment,3,70,0,,0,smallSharp_and_smallDot,AA4O2W236E3FW,0,,ArrowRight,smallsharpT,8,,6,0,1
-MfYiGz7QXT3qxFe8MZj,4510,0.5,4,smalldotT,experiment,3,71,0,,0,smallSharp_and_smallDot,AA4O2W236E3FW,0,,ArrowRight,smallsharpT,1,,18,1,1
-MfYiIEETSKuWbMV91B_,2114,0.5,5,smalldotT,experiment,3,72,0,,0,smallSharp_and_smallDot,AA4O2W236E3FW,0,,ArrowRight,smalldotT,2,,18,0,1
-MfYiJJwwxoSzo-UStd0,1452,0.5,3,smalldotT,experiment,3,73,0,,0,smallSharp_and_smallDot,AA4O2W236E3FW,0,,ArrowLeft,smalldotT,3,,6,0,1
-MfYiKtrBMVPDwYPFAHU,4448,0.5,3,smallsharpT,experiment,3,74,0,,1,smallSharp_and_smallDot,AA4O2W236E3FW,0,,ArrowLeft,smalldotT,1,,12,1,1
