_key,RT,SwitchProbability,TLoc,Ttype,blockReport,condition,counter,ctr,cuestr,error,experiment,initials,maskFlag,message,orientation,prevType,rep,response,setSize,switchFlag,yn
-MfYgIlKqc9tjq0fb5wP,3137,0.5,5,smallsharpT,practice,3,1,0,,0,smallSharp_and_smallDot,A8C3WNWRBWUXO,0,,ArrowLeft,none,1,,12,1,1
-MfYgM-DHvHyGlsgksWp,9848,0.5,2,smalldotT,practice,3,2,0,,1,smallSharp_and_smallDot,A8C3WNWRBWUXO,0,,ArrowLeft,smallsharpT,1,,18,1,1
-MfYgTOP91T2pwGFie0p,27268,0.5,2,smalldotT,practice,3,3,0,,1,smallSharp_and_smallDot,A8C3WNWRBWUXO,0,,ArrowRight,smalldotT,2,,18,0,1
-MfYgWj8ZohrmV3JRm9f,10647,0.5,5,smalldotT,practice,3,4,0,,0,smallSharp_and_smallDot,A8C3WNWRBWUXO,0,,ArrowRight,smalldotT,3,,12,0,1
-MfYgZKlAU9VA1l9wzga,7646,0.5,14,smallsharpT,practice,3,5,0,,0,smallSharp_and_smallDot,A8C3WNWRBWUXO,0,,ArrowRight,smalldotT,1,,18,1,1
-MfYg_aFSoeu1z-NaSa5,2146,0.5,2,smalldotT,practice,3,6,0,,0,smallSharp_and_smallDot,A8C3WNWRBWUXO,0,,ArrowLeft,smallsharpT,1,,6,1,1
-MfYgbn0bZZm8YTYDttn,5989,0.5,4,smallsharpT,practice,3,7,0,,0,smallSharp_and_smallDot,A8C3WNWRBWUXO,0,,ArrowLeft,smalldotT,1,,18,1,1
-MfYgdEO6t5L5SeI9M-L,2899,0.5,0,smallsharpT,practice,3,8,0,,0,smallSharp_and_smallDot,A8C3WNWRBWUXO,0,,ArrowLeft,smallsharpT,2,,6,0,1
-MfYgeNNlqD3hOyWlITS,1640,0.5,3,smalldotT,practice,3,9,0,,0,smallSharp_and_smallDot,A8C3WNWRBWUXO,0,,ArrowLeft,smallsharpT,1,,12,1,1
-MfYgfOW1UafXm4UXYXE,1140,0.5,2,smalldotT,practice,3,10,0,,0,smallSharp_and_smallDot,A8C3WNWRBWUXO,0,,ArrowRight,smalldotT,2,,12,0,1
-MfYggXlwv1yDPVPcBqf,1663,0.5,4,smalldotT,experiment,3,11,0,,0,smallSharp_and_smallDot,A8C3WNWRBWUXO,0,,ArrowLeft,smalldotT,3,,12,0,1
-MfYgilO-WTrGMrttm-Z,6107,0.5,13,smalldotT,experiment,3,12,0,,0,smallSharp_and_smallDot,A8C3WNWRBWUXO,0,,ArrowRight,smalldotT,4,,18,0,1
-MfYgl0l5XPODp6Yem4R,6225,0.5,0,smallsharpT,experiment,3,13,0,,0,smallSharp_and_smallDot,A8C3WNWRBWUXO,0,,ArrowRight,smalldotT,1,,18,1,1
-MfYgnrlIMalTwMcNBNN,8629,0.5,17,smalldotT,experiment,3,14,0,,0,smallSharp_and_smallDot,A8C3WNWRBWUXO,0,,ArrowLeft,smallsharpT,1,,18,1,1
-MfYgp4t8bBiS1-_McjC,1980,0.5,9,smalldotT,experiment,3,15,0,,0,smallSharp_and_smallDot,A8C3WNWRBWUXO,0,,ArrowRight,smalldotT,2,,12,0,1
-MfYgqDs1bKTaQ1bBE4W,1652,0.5,10,smalldotT,experiment,3,16,0,,0,smallSharp_and_smallDot,A8C3WNWRBWUXO,0,,ArrowRight,smalldotT,3,,12,0,1
-MfYgrCkdxXCPv0yB255,1007,0.5,5,smalldotT,experiment,3,17,0,,0,smallSharp_and_smallDot,A8C3WNWRBWUXO,0,,ArrowRight,smalldotT,4,,6,0,1
-MfYgsA7dO_pm-pR1oSn,1911,0.5,0,smalldotT,experiment,3,18,0,,0,smallSharp_and_smallDot,A8C3WNWRBWUXO,0,,ArrowRight,smalldotT,5,,6,0,1
-MfYgtUF90wLBCP2mMaQ,2354,0.5,13,smalldotT,experiment,3,19,0,,0,smallSharp_and_smallDot,A8C3WNWRBWUXO,0,,ArrowRight,smalldotT,6,,18,0,1
-MfYguacSUHijsJ2NVle,1554,0.5,14,smalldotT,experiment,3,20,0,,0,smallSharp_and_smallDot,A8C3WNWRBWUXO,0,,ArrowLeft,smalldotT,7,,18,0,1
-MfYgvkNWKCH42vOjf3d,1691,0.5,2,smalldotT,experiment,3,21,0,,0,smallSharp_and_smallDot,A8C3WNWRBWUXO,0,,ArrowLeft,smalldotT,8,,6,0,1
-MfYgx6ONpsu56ZMp9qH,2559,0.5,7,smallsharpT,experiment,3,22,0,,0,smallSharp_and_smallDot,A8C3WNWRBWUXO,0,,ArrowRight,smalldotT,1,,18,1,1
-MfYgyWsT1nRnEXsU7DQ,2783,0.5,7,smallsharpT,experiment,3,23,0,,0,smallSharp_and_smallDot,A8C3WNWRBWUXO,0,,ArrowRight,smallsharpT,2,,12,0,1
-MfYgzstAI_7XpfQiEIK,2537,0.5,7,smalldotT,experiment,3,24,0,,0,smallSharp_and_smallDot,A8C3WNWRBWUXO,0,,ArrowLeft,smallsharpT,1,,18,1,1
-MfYh0MNeeCB0p0FkBYe,3034,0.5,0,smalldotT,experiment,3,25,0,,0,smallSharp_and_smallDot,A8C3WNWRBWUXO,0,,ArrowLeft,smalldotT,2,,6,0,1
-MfYh1r8a2SoGn4ibn2Q,3112,0.5,17,smalldotT,experiment,3,26,0,,0,smallSharp_and_smallDot,A8C3WNWRBWUXO,0,,ArrowRight,smalldotT,3,,18,0,1
-MfYh2xkMVTkYA8n0Tkf,1499,0.5,3,smalldotT,experiment,3,27,0,,0,smallSharp_and_smallDot,A8C3WNWRBWUXO,0,,ArrowLeft,smalldotT,4,,6,0,1
-MfYh4cXtJaGa4ZQebOn,3807,0.5,10,smallsharpT,experiment,3,28,0,,0,smallSharp_and_smallDot,A8C3WNWRBWUXO,0,,ArrowRight,smalldotT,1,,12,1,1
-MfYh5gdnMf00taBkdwx,1343,0.5,4,smalldotT,experiment,3,29,0,,0,smallSharp_and_smallDot,A8C3WNWRBWUXO,0,,ArrowRight,smallsharpT,1,,6,1,1
-MfYh6rskOf6vuuQeCsJ,1782,0.5,4,smalldotT,experiment,3,30,0,,0,smallSharp_and_smallDot,A8C3WNWRBWUXO,0,,ArrowRight,smalldotT,2,,6,0,1
-MfYh7p7XiS6rklJw3Z4,893,0.5,0,smalldotT,experiment,3,31,0,,0,smallSharp_and_smallDot,A8C3WNWRBWUXO,0,,ArrowRight,smalldotT,3,,6,0,1
-MfYh91V2NuaFchVf6TO,1932,0.5,9,smallsharpT,experiment,3,32,0,,0,smallSharp_and_smallDot,A8C3WNWRBWUXO,0,,ArrowLeft,smalldotT,1,,18,1,1
-MfYhAg-r9d-hnwjbc4t,3746,0.5,4,smalldotT,experiment,3,33,0,,0,smallSharp_and_smallDot,A8C3WNWRBWUXO,0,,ArrowRight,smallsharpT,1,,18,1,1
-MfYhBYVTPwSUUnrs7Wb,1535,0.5,4,smallsharpT,experiment,3,34,0,,0,smallSharp_and_smallDot,A8C3WNWRBWUXO,0,,ArrowRight,smalldotT,1,,6,1,1
-MfYhD3stxu_2biR7rxx,3209,0.5,0,smallsharpT,experiment,3,35,0,,0,smallSharp_and_smallDot,A8C3WNWRBWUXO,0,,ArrowRight,smallsharpT,2,,12,0,1
-MfYhEtO8sk9VMYhL3iz,4447,0.5,16,smalldotT,experiment,3,36,0,,0,smallSharp_and_smallDot,A8C3WNWRBWUXO,0,,ArrowLeft,smallsharpT,1,,18,1,1
-MfYhGRdsPWwljCkrQd1,3333,0.5,9,smallsharpT,experiment,3,37,0,,0,smallSharp_and_smallDot,A8C3WNWRBWUXO,0,,ArrowRight,smalldotT,1,,12,1,1
-MfYhHiMLDyGD7IWHCCY,2202,0.5,1,smallsharpT,experiment,3,38,0,,0,smallSharp_and_smallDot,A8C3WNWRBWUXO,0,,ArrowLeft,smallsharpT,2,,6,0,1
-MfYhJ2bmX62HyqgibjG,2426,0.5,15,smalldotT,experiment,3,39,0,,0,smallSharp_and_smallDot,A8C3WNWRBWUXO,0,,ArrowLeft,smallsharpT,1,,18,1,1
-MfYhKBbAhn7_AozxPNF,1650,0.5,10,smalldotT,experiment,3,40,0,,0,smallSharp_and_smallDot,A8C3WNWRBWUXO,0,,ArrowRight,smalldotT,2,,12,0,1
-MfYhM9jXjkPlUiVYT3l,5055,0.5,1,smallsharpT,experiment,3,41,0,,0,smallSharp_and_smallDot,A8C3WNWRBWUXO,0,,ArrowRight,smalldotT,1,,18,1,1
-MfYhNC5ZKyV1DwdjoY7,1218,0.5,5,smallsharpT,experiment,3,42,0,,0,smallSharp_and_smallDot,A8C3WNWRBWUXO,0,,ArrowLeft,smallsharpT,2,,18,0,1
