_key,RT,SwitchProbability,TLoc,Ttype,blockReport,condition,counter,ctr,cuestr,error,experiment,initials,maskFlag,message,orientation,prevType,rep,response,setSize,switchFlag,yn
-MfYhimWDNxvZD0g30NW,6165,0.5,5,smallsharpT,practice,3,1,0,,1,smallSharp_and_smallDot,A26V9C29612LZT,0,,ArrowLeft,none,1,,6,1,1
-MfYhjq3PI3VWUoMXAat,5789,0.5,4,smallsharpT,practice,3,2,0,,0,smallSharp_and_smallDot,A26V9C29612LZT,0,,ArrowRight,smallsharpT,2,,12,0,1
-MfYhlb7HKMmvS0-ZIEP,4212,0.5,13,smalldotT,practice,3,3,0,,0,smallSharp_and_smallDot,A26V9C29612LZT,0,,ArrowRight,smallsharpT,1,,18,1,1
-MfYhnfcNtrdKIrx2f-c,5449,0.5,10,smallsharpT,practice,3,4,0,,1,smallSharp_and_smallDot,A26V9C29612LZT,0,,ArrowLeft,smalldotT,1,,18,1,1
-MfYhpVNojMX4pQ5Jcwb,4463,0.5,7,smalldotT,practice,3,5,0,,1,smallSharp_and_smallDot,A26V9C29612LZT,0,,ArrowLeft,smallsharpT,1,,12,1,1
-MfYhtxYxlVt6YeBJXFJ,15230,0.5,13,smallsharpT,practice,3,6,0,,1,smallSharp_and_smallDot,A26V9C29612LZT,0,,ArrowLeft,smalldotT,1,,18,1,1
-MfYhvrmAptgTQjBkgYP,4803,0.5,4,smalldotT,practice,3,7,0,,0,smallSharp_and_smallDot,A26V9C29612LZT,0,,ArrowRight,smallsharpT,1,,6,1,1
-MfYhxqOCglxiyzD7ryx,5088,0.5,10,smalldotT,practice,3,8,0,,0,smallSharp_and_smallDot,A26V9C29612LZT,0,,ArrowLeft,smalldotT,2,,12,0,1
-MfYhzfuvgsI73v9k03I,4497,0.5,16,smalldotT,practice,3,9,0,,0,smallSharp_and_smallDot,A26V9C29612LZT,0,,ArrowLeft,smalldotT,3,,18,0,1
-MfYi1VIj-ToILCxH-Oe,8539,0.5,8,smallsharpT,practice,3,10,0,,0,smallSharp_and_smallDot,A26V9C29612LZT,0,,ArrowLeft,smalldotT,1,,18,1,1
-MfYi2zGh069Q2-vSYFk,3062,0.5,4,smalldotT,experiment,3,11,0,,0,smallSharp_and_smallDot,A26V9C29612LZT,0,,ArrowRight,smallsharpT,1,,12,1,1
-MfYi4YFiyaPRQOfdkWi,3372,0.5,12,smalldotT,experiment,3,12,0,,0,smallSharp_and_smallDot,A26V9C29612LZT,0,,ArrowLeft,smalldotT,2,,18,0,1
-MfYi5edwLlJCMPkbPU-,1558,0.5,1,smallsharpT,experiment,3,13,0,,0,smallSharp_and_smallDot,A26V9C29612LZT,0,,ArrowRight,smalldotT,1,,6,1,1
-MfYi7lHz6AgZwyox2HM,5592,0.5,2,smallsharpT,experiment,3,14,0,,0,smallSharp_and_smallDot,A26V9C29612LZT,0,,ArrowLeft,smallsharpT,2,,18,0,1
-MfYi9XYqRsivGkO62OS,4232,0.5,10,smalldotT,experiment,3,15,0,,0,smallSharp_and_smallDot,A26V9C29612LZT,0,,ArrowLeft,smallsharpT,1,,12,1,1
-MfYiAudxxBmendXhql9,2617,0.5,10,smallsharpT,experiment,3,16,0,,0,smallSharp_and_smallDot,A26V9C29612LZT,0,,ArrowLeft,smalldotT,1,,12,1,1
-MfYiCYn3K-0Swt9Um2B,3701,0.5,6,smalldotT,experiment,3,17,0,,0,smallSharp_and_smallDot,A26V9C29612LZT,0,,ArrowLeft,smallsharpT,1,,12,1,1
-MfYiDkWkd5W9WYcuwPC,1892,0.5,15,smallsharpT,experiment,3,18,0,,0,smallSharp_and_smallDot,A26V9C29612LZT,0,,ArrowLeft,smalldotT,1,,18,1,1
-MfYiEuXluBFCcfpNi62,1713,0.5,3,smallsharpT,experiment,3,19,0,,0,smallSharp_and_smallDot,A26V9C29612LZT,0,,ArrowLeft,smallsharpT,2,,6,0,1
-MfYiGIY29IP6O0cfKbn,2672,0.5,15,smallsharpT,experiment,3,20,0,,0,smallSharp_and_smallDot,A26V9C29612LZT,0,,ArrowRight,smallsharpT,3,,18,0,1
-MfYiHU7YmUMEPFuI2VC,1816,0.5,2,smalldotT,experiment,3,21,0,,0,smallSharp_and_smallDot,A26V9C29612LZT,0,,ArrowRight,smallsharpT,1,,6,1,1
-MfYiJ3ztk5Ngh49c4Jd,3509,0.5,8,smalldotT,experiment,3,22,0,,0,smallSharp_and_smallDot,A26V9C29612LZT,0,,ArrowRight,smalldotT,2,,12,0,1
-MfYjHdNJy2axT5G_F9v,253259,0.5,10,smalldotT,experiment,3,23,0,,0,smallSharp_and_smallDot,A26V9C29612LZT,0,,ArrowRight,smalldotT,3,,12,0,1
-MfYjJiaLYX1_rJJ2a_S,5520,0.5,1,smalldotT,experiment,3,24,0,,0,smallSharp_and_smallDot,A26V9C29612LZT,0,,ArrowLeft,smalldotT,4,,12,0,1
-MfYjQ6auA4ajPEHY_8z,23160,0.5,1,smallsharpT,experiment,3,25,0,,0,smallSharp_and_smallDot,A26V9C29612LZT,0,,ArrowLeft,smalldotT,1,,6,1,1
-MfYjRLbeL4EQVe4jDQ0,2045,0.5,10,smallsharpT,experiment,3,26,0,,0,smallSharp_and_smallDot,A26V9C29612LZT,0,,ArrowLeft,smallsharpT,2,,18,0,1
