_key,RT,SwitchProbability,TLoc,Ttype,blockReport,condition,counter,ctr,cuestr,error,experiment,initials,maskFlag,message,orientation,prevType,rep,response,setSize,switchFlag,yn
-MfYj2CkzOw-_iZ6ecu_,1985,0.5,9,smalldotT,practice,3,1,0,,0,smallSharp_and_smallDot,A12FTSX85NQ8N9,0,,ArrowLeft,none,1,,18,1,1
-MfYj3ItPO5BLPUfE8bA,1480,0.5,4,smallsharpT,practice,3,2,0,,1,smallSharp_and_smallDot,A12FTSX85NQ8N9,0,,ArrowLeft,smalldotT,1,,6,1,1
-MfYj4bsRoyJCXAKWWU_,2376,0.5,8,smallsharpT,practice,3,3,0,,0,smallSharp_and_smallDot,A12FTSX85NQ8N9,0,,ArrowLeft,smallsharpT,2,,12,0,1
-MfYj6_HNEFRqKKpRT9n,5019,0.5,3,smalldotT,practice,3,4,0,,1,smallSharp_and_smallDot,A12FTSX85NQ8N9,0,,ArrowRight,smallsharpT,1,,12,1,1
-MfYj8xsYDeOyohYJMuV,6760,0.5,1,smalldotT,practice,3,5,0,,0,smallSharp_and_smallDot,A12FTSX85NQ8N9,0,,ArrowRight,smalldotT,2,,6,0,1
-MfYj9wOu3QJyHl_9FV_,998,0.5,2,smalldotT,practice,3,6,0,,0,smallSharp_and_smallDot,A12FTSX85NQ8N9,0,,ArrowLeft,smalldotT,3,,6,0,1
-MfYjCD5RFpauX0v42oP,6321,0.5,12,smallsharpT,practice,3,7,0,,0,smallSharp_and_smallDot,A12FTSX85NQ8N9,0,,ArrowRight,smalldotT,1,,18,1,1
-MfYjDPbScOibm5zI1mH,1892,0.5,5,smalldotT,practice,3,8,0,,1,smallSharp_and_smallDot,A12FTSX85NQ8N9,0,,ArrowLeft,smallsharpT,1,,6,1,1
-MfYjEf2Ajq27lHLLNqF,2142,0.5,11,smallsharpT,practice,3,9,0,,0,smallSharp_and_smallDot,A12FTSX85NQ8N9,0,,ArrowLeft,smalldotT,1,,18,1,1
-MfYjFflc-2r4b-r9HRM,1137,0.5,3,smalldotT,practice,3,10,0,,0,smallSharp_and_smallDot,A12FTSX85NQ8N9,0,,ArrowRight,smallsharpT,1,,12,1,1
-MfYjHA5-Z24F60EIT2A,3098,0.5,2,smallsharpT,experiment,3,11,0,,0,smallSharp_and_smallDot,A12FTSX85NQ8N9,0,,ArrowRight,smalldotT,1,,18,1,1
-MfYjIou6pDzW6qalEoV,3766,0.5,17,smallsharpT,experiment,3,12,0,,0,smallSharp_and_smallDot,A12FTSX85NQ8N9,0,,ArrowRight,smallsharpT,2,,18,0,1
-MfYjKEjGzmhNuXp8Lci,2809,0.5,2,smalldotT,experiment,3,13,0,,0,smallSharp_and_smallDot,A12FTSX85NQ8N9,0,,ArrowRight,smallsharpT,1,,12,1,1
-MfYjLJPkO2hnvQTSMh_,1391,0.5,1,smallsharpT,experiment,3,14,0,,0,smallSharp_and_smallDot,A12FTSX85NQ8N9,0,,ArrowRight,smalldotT,1,,12,1,1
