_key,RT,SwitchProbability,TLoc,Ttype,blockReport,condition,counter,ctr,cuestr,error,experiment,initials,maskFlag,message,orientation,prevType,rep,response,setSize,switchFlag,yn
-MfYhGhMZG-9Wu9_NdiT,4091,0.5,0,smallsharpT,practice,3,1,0,,0,smallSharp_and_smallDot,A351P2O6QGTCS,0,,ArrowLeft,none,1,,18,1,1
-MfYhISOeSdwb3KFAjLn,4879,0.5,12,smalldotT,practice,3,2,0,,0,smallSharp_and_smallDot,A351P2O6QGTCS,0,,ArrowLeft,smallsharpT,1,,18,1,1
-MfYhJiYu03i1DU5LIIi,2172,0.5,7,smalldotT,practice,3,3,0,,0,smallSharp_and_smallDot,A351P2O6QGTCS,0,,ArrowRight,smalldotT,2,,12,0,1
-MfYhKuz-Mvo31UtXT-k,1874,0.5,13,smalldotT,practice,3,4,0,,0,smallSharp_and_smallDot,A351P2O6QGTCS,0,,ArrowRight,smalldotT,3,,18,0,1
-MfYhNBam79fOTXIDCvr,6301,0.5,7,smallsharpT,practice,3,5,0,,0,smallSharp_and_smallDot,A351P2O6QGTCS,0,,ArrowLeft,smalldotT,1,,12,1,1
-MfYhPgbnMZfG7th79Bg,7224,0.5,11,smalldotT,practice,3,6,0,,0,smallSharp_and_smallDot,A351P2O6QGTCS,0,,ArrowRight,smallsharpT,1,,12,1,1
-MfYhR4WrcS911-2Hq2n,2673,0.5,3,smalldotT,practice,3,7,0,,1,smallSharp_and_smallDot,A351P2O6QGTCS,0,,ArrowRight,smalldotT,2,,6,0,1
-MfYhTq0o6b6Yeuy1Xjo,8282,0.5,0,smalldotT,practice,3,8,0,,1,smallSharp_and_smallDot,A351P2O6QGTCS,0,,ArrowLeft,smalldotT,3,,12,0,1
-MfYhV4PlQi2o0Sge6uH,2063,0.5,2,smalldotT,practice,3,9,0,,0,smallSharp_and_smallDot,A351P2O6QGTCS,0,,ArrowRight,smalldotT,4,,6,0,1
-MfYhWKan7IMRfav0T7q,2115,0.5,3,smalldotT,practice,3,10,0,,0,smallSharp_and_smallDot,A351P2O6QGTCS,0,,ArrowLeft,smalldotT,5,,6,0,1
