_key,RT,SwitchProbability,TLoc,Ttype,blockReport,condition,counter,ctr,cuestr,error,experiment,initials,maskFlag,message,orientation,prevType,rep,response,setSize,switchFlag,yn
-MfYo4YrqeBRAYeK5AvX,7135,0.5,12,smallsharpT,practice,3,1,0,,1,smallSharp_and_smallDot,ADA2S64AUN7JI7ZS,0,,ArrowLeft,none,1,,18,1,1
-MfYo6iLTyiIVzHV0UW6,5810,0.5,6,smalldotT,practice,3,2,0,,1,smallSharp_and_smallDot,ADA2S64AUN7JI7ZS,0,,ArrowLeft,smallsharpT,1,,18,1,1
-MfYo7xMYFfRNMcRHLSw,2056,0.5,5,smalldotT,practice,3,3,0,,1,smallSharp_and_smallDot,ADA2S64AUN7JI7ZS,0,,ArrowRight,smalldotT,2,,6,0,1
-MfYo9oZKst7NgBQO3pD,5620,0.5,2,smalldotT,practice,3,4,0,,0,smallSharp_and_smallDot,ADA2S64AUN7JI7ZS,0,,ArrowRight,smalldotT,3,,12,0,1
-MfYoB6weK_N1GOLm2gm,2320,0.5,3,smalldotT,practice,3,5,0,,0,smallSharp_and_smallDot,ADA2S64AUN7JI7ZS,0,,ArrowLeft,smalldotT,4,,12,0,1
-MfYoCL39YabMT2YhBQb,1994,0.5,2,smallsharpT,practice,3,6,0,,1,smallSharp_and_smallDot,ADA2S64AUN7JI7ZS,0,,ArrowLeft,smalldotT,1,,6,1,1
-MfYoE2JZua4MZ3geQt2,3970,0.5,14,smallsharpT,practice,3,7,0,,0,smallSharp_and_smallDot,ADA2S64AUN7JI7ZS,0,,ArrowLeft,smallsharpT,2,,18,0,1
-MfYoFEww3HW_yCgysrU,2888,0.5,2,smalldotT,practice,3,8,0,,0,smallSharp_and_smallDot,ADA2S64AUN7JI7ZS,0,,ArrowRight,smallsharpT,1,,18,1,1
-MfYoGFj3GQV4eTwINRd,2140,0.5,9,smalldotT,practice,3,9,0,,0,smallSharp_and_smallDot,ADA2S64AUN7JI7ZS,0,,ArrowLeft,smalldotT,2,,18,0,1
-MfYoHL4NRHHsijaiWCY,1430,0.5,7,smalldotT,practice,3,10,0,,0,smallSharp_and_smallDot,ADA2S64AUN7JI7ZS,0,,ArrowLeft,smalldotT,3,,12,0,1
-MfYoIlJoHZboYmJRnIN,3829,0.5,10,smallsharpT,experiment,3,11,0,,0,smallSharp_and_smallDot,ADA2S64AUN7JI7ZS,0,,ArrowLeft,smalldotT,1,,12,1,1
-MfYoKJCf9XiSRcCYa0z,3319,0.5,4,smallsharpT,experiment,3,12,0,,0,smallSharp_and_smallDot,ADA2S64AUN7JI7ZS,0,,ArrowLeft,smallsharpT,2,,12,0,1
-MfYoLhB8bxoS3yP2QLR,2692,0.5,5,smallsharpT,experiment,3,13,0,,0,smallSharp_and_smallDot,ADA2S64AUN7JI7ZS,0,,ArrowRight,smallsharpT,3,,18,0,1
-MfYoMm3AQec-TvZNZsU,2392,0.5,5,smalldotT,experiment,3,14,0,,0,smallSharp_and_smallDot,ADA2S64AUN7JI7ZS,0,,ArrowRight,smallsharpT,1,,6,1,1
-MfYoO9RznFCqgTAxYbI,2634,0.5,4,smalldotT,experiment,3,15,0,,0,smallSharp_and_smallDot,ADA2S64AUN7JI7ZS,0,,ArrowRight,smalldotT,2,,12,0,1
-MfYoPO4I1bWgBp71glg,2030,0.5,1,smallsharpT,experiment,3,16,0,,0,smallSharp_and_smallDot,ADA2S64AUN7JI7ZS,0,,ArrowLeft,smalldotT,1,,6,1,1
-MfYoQTRfCi8RB1vaxm0,1434,0.5,5,smalldotT,experiment,3,17,0,,0,smallSharp_and_smallDot,ADA2S64AUN7JI7ZS,0,,ArrowLeft,smallsharpT,1,,12,1,1
-MfYoSqzClraNsIoeoYn,6758,0.5,9,smalldotT,experiment,3,18,0,,0,smallSharp_and_smallDot,ADA2S64AUN7JI7ZS,0,,ArrowLeft,smalldotT,2,,18,0,1
-MfYoURCeP_MCXz0NrNZ,4471,0.5,4,smallsharpT,experiment,3,19,0,,0,smallSharp_and_smallDot,ADA2S64AUN7JI7ZS,0,,ArrowLeft,smalldotT,1,,18,1,1
-MfYoVY_xvEIybhX73bg,2559,0.5,15,smalldotT,experiment,3,20,0,,0,smallSharp_and_smallDot,ADA2S64AUN7JI7ZS,0,,ArrowLeft,smallsharpT,1,,18,1,1
-MfYoX0BdqWCAlWLuKzT,2962,0.5,3,smalldotT,experiment,3,21,0,,0,smallSharp_and_smallDot,ADA2S64AUN7JI7ZS,0,,ArrowRight,smalldotT,2,,12,0,1
-MfYoYCJbsQA_NfurabF,1869,0.5,0,smallsharpT,experiment,3,22,0,,0,smallSharp_and_smallDot,ADA2S64AUN7JI7ZS,0,,ArrowRight,smalldotT,1,,6,1,1
-MfYoZB4ASB7cUW25rrZ,1009,0.5,4,smalldotT,experiment,3,23,0,,0,smallSharp_and_smallDot,ADA2S64AUN7JI7ZS,0,,ArrowLeft,smallsharpT,1,,12,1,1
-MfYo_IpVTTdDP8of9gv,1588,0.5,6,smalldotT,experiment,3,24,0,,0,smallSharp_and_smallDot,ADA2S64AUN7JI7ZS,0,,ArrowRight,smalldotT,2,,18,0,1
-MfYob-w0BJnvzOKE8h2,3964,0.5,10,smallsharpT,experiment,3,25,0,,0,smallSharp_and_smallDot,ADA2S64AUN7JI7ZS,0,,ArrowRight,smalldotT,1,,12,1,1
-MfYocGbwt0HAOMyWRtR,3152,0.5,4,smallsharpT,experiment,3,26,0,,0,smallSharp_and_smallDot,ADA2S64AUN7JI7ZS,0,,ArrowLeft,smallsharpT,2,,6,0,1
-MfYodvRx9AhJN8ZJ6TZ,3758,0.5,13,smalldotT,experiment,3,27,0,,0,smallSharp_and_smallDot,ADA2S64AUN7JI7ZS,0,,ArrowRight,smallsharpT,1,,18,1,1
-MfYofHJlgTFxebA123M,2543,0.5,10,smallsharpT,experiment,3,28,0,,0,smallSharp_and_smallDot,ADA2S64AUN7JI7ZS,0,,ArrowLeft,smalldotT,1,,18,1,1
-MfYogG_n79LX1nV90eP,1047,0.5,9,smalldotT,experiment,3,29,0,,0,smallSharp_and_smallDot,ADA2S64AUN7JI7ZS,0,,ArrowRight,smallsharpT,1,,12,1,1
-MfYohMCtTw-BF6qloW7,1452,0.5,10,smalldotT,experiment,3,30,0,,0,smallSharp_and_smallDot,ADA2S64AUN7JI7ZS,0,,ArrowLeft,smalldotT,2,,18,0,1
-MfYoiTlpryXgyLl404L,1575,0.5,1,smallsharpT,experiment,3,31,0,,0,smallSharp_and_smallDot,ADA2S64AUN7JI7ZS,0,,ArrowLeft,smalldotT,1,,6,1,1
